State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Jo Jorgensen Libertarian_Votes,Jo Jorgensen Libertarian_Pct,Howie Hawkins Green_Votes,Howie Hawkins Green_Pct,Kanye West Independent_Votes,Kanye West Independent_Pct,Don Blankenship Constitution_Votes,Don Blankenship Constitution_Pct,Total_Votes,Winner,Winner_Pct
North Carolina,Guilford__NC,173086,60.84,107294,37.72,4106,1.44,,,,,,,,,284486,Democrat,60.84
North Carolina,Halifax__NC,15545,60.35,10080,39.13,134,0.52,,,,,,,,,25759,Democrat,60.35
North Carolina,Harnett__NC,22093,37.9,35177,60.35,1023,1.75,,,,,,,,,58293,Republican,60.35
North Carolina,Haywood__NC,13144,35.97,22834,62.49,564,1.54,,,,,,,,,36542,Republican,62.49
North Carolina,Henderson__NC,27211,39.8,40032,58.55,1128,1.65,,,,,,,,,68371,Republican,58.55
North Carolina,Hertford__NC,7097,66.74,3479,32.72,58,0.54,,,,,,,,,10634,Democrat,66.74
North Carolina,Hoke__NC,11804,54.55,9453,43.69,382,1.76,,,,,,,,,21639,Democrat,54.55
North Carolina,Hyde__NC,1046,41.97,1418,56.9,28,1.13,,,,,,,,,2492,Republican,56.9
North Carolina,Iredell__NC,33888,33.1,67010,65.46,1473,1.44,,,,,,,,,102371,Republican,65.46
North Carolina,Jackson__NC,9591,44.76,11356,53.0,481,2.24,,,,,,,,,21428,Republican,53.0
North Carolina,Johnston__NC,41257,37.05,68353,61.38,1747,1.57,,,,,,,,,111357,Republican,61.38
North Carolina,Jones__NC,2197,39.76,3280,59.37,48,0.87,,,,,,,,,5525,Republican,59.37
North Carolina,Lee__NC,12143,41.86,16469,56.77,396,1.37,,,,,,,,,29008,Republican,56.77
North Carolina,Lenoir__NC,13605,47.89,14590,51.36,214,0.75,,,,,,,,,28409,Republican,51.36
North Carolina,Lincoln__NC,13274,26.43,36341,72.37,602,1.2,,,,,,,,,50217,Republican,72.37
North Carolina,Macon__NC,6230,30.03,14211,68.51,302,1.46,,,,,,,,,20743,Republican,68.51
North Carolina,Madison__NC,4901,37.48,7979,61.02,196,1.5,,,,,,,,,13076,Republican,61.02
North Carolina,Martin__NC,5911,47.14,6532,52.09,97,0.77,,,,,,,,,12540,Republican,52.09
North Carolina,McDowell__NC,5832,25.35,16883,73.39,288,1.26,,,,,,,,,23003,Republican,73.39
North Carolina,Mecklenburg__NC,378107,66.68,179211,31.6,9735,1.72,,,,,,,,,567053,Democrat,66.68
North Carolina,Mitchell__NC,1867,20.65,7090,78.42,84,0.93,,,,,,,,,9041,Republican,78.42
North Carolina,Montgomery__NC,4327,33.68,8411,65.46,111,0.86,,,,,,,,,12849,Republican,65.46
North Carolina,Moore__NC,20779,35.62,36764,63.02,796,1.36,,,,,,,,,58339,Republican,63.02
North Carolina,Nash__NC,25947,49.64,25827,49.41,497,0.95,,,,,,,,,52271,Democrat,49.64
North Carolina,New_Hanover__NC,66138,50.17,63331,48.04,2361,1.79,,,,,,,,,131830,Democrat,50.17
North Carolina,Northampton__NC,6069,60.03,3989,39.46,52,0.51,,,,,,,,,10110,Democrat,60.03
North Carolina,Onslow__NC,24266,33.59,46078,63.79,1891,2.62,,,,,,,,,72235,Republican,63.79
North Carolina,Orange__NC,63594,74.82,20176,23.74,1227,1.44,,,,,,,,,84997,Democrat,74.82
North Carolina,Pamlico__NC,2713,35.55,4849,63.54,69,0.91,,,,,,,,,7631,Republican,63.54
North Carolina,Pasquotank__NC,9832,49.41,9770,49.1,295,1.49,,,,,,,,,19897,Democrat,49.41
North Carolina,Pender__NC,11723,34.31,21956,64.26,490,1.43,,,,,,,,,34169,Republican,64.26
North Carolina,Perquimans__NC,2492,33.3,4903,65.51,89,1.19,,,,,,,,,7484,Republican,65.51
North Carolina,Person__NC,8465,38.66,13184,60.22,245,1.12,,,,,,,,,21894,Republican,60.22
North Carolina,Pitt__NC,47252,53.96,38982,44.51,1339,1.53,,,,,,,,,87573,Democrat,53.96
North Carolina,Polk__NC,4518,36.56,7689,62.22,151,1.22,,,,,,,,,12358,Republican,62.22
North Carolina,Randolph__NC,15618,21.3,56894,77.6,804,1.1,,,,,,,,,73316,Republican,77.6
North Carolina,Richmond__NC,8754,42.16,11830,56.98,179,0.86,,,,,,,,,20763,Republican,56.98
North Carolina,Robeson__NC,19020,40.31,27806,58.93,362,0.76,,,,,,,,,47188,Republican,58.93
North Carolina,Rockingham__NC,15992,33.45,31301,65.47,516,1.08,,,,,,,,,47809,Republican,65.47
North Carolina,Rowan__NC,23114,31.49,49297,67.15,997,1.36,,,,,,,,,73408,Republican,67.15
North Carolina,Rutherford__NC,9135,26.53,24891,72.3,403,1.17,,,,,,,,,34429,Republican,72.3
North Carolina,Sampson__NC,10966,38.32,17411,60.84,241,0.84,,,,,,,,,28618,Republican,60.84
North Carolina,Scotland__NC,7186,48.64,7473,50.58,116,0.78,,,,,,,,,14775,Republican,50.58
North Carolina,Stanly__NC,8129,23.95,25458,75.01,352,1.04,,,,,,,,,33939,Republican,75.01
North Carolina,Stokes__NC,5286,20.57,20144,78.37,273,1.06,,,,,,,,,25703,Republican,78.37
North Carolina,Surry__NC,8721,23.8,27538,75.16,379,1.04,,,,,,,,,36638,Republican,75.16
North Carolina,Swain__NC,2780,39.33,4161,58.87,127,1.8,,,,,,,,,7068,Republican,58.87
North Carolina,Transylvania__NC,8444,41.38,11636,57.03,324,1.59,,,,,,,,,20404,Republican,57.03
North Carolina,Tyrrell__NC,758,41.72,1044,57.46,15,0.82,,,,,,,,,1817,Republican,57.46
North Carolina,Union__NC,48725,37.19,80382,61.36,1904,1.45,,,,,,,,,131011,Republican,61.36
North Carolina,Vance__NC,12431,59.2,8391,39.96,177,0.84,,,,,,,,,20999,Democrat,59.2
North Carolina,Wake__NC,393336,62.25,226197,35.8,12297,1.95,,,,,,,,,631830,Democrat,62.25
North Carolina,Warren__NC,6400,62.18,3752,36.45,141,1.37,,,,,,,,,10293,Democrat,62.18
North Carolina,Washington__NC,3396,54.73,2781,44.82,28,0.45,,,,,,,,,6205,Democrat,54.73
North Carolina,Watauga__NC,17122,53.14,14451,44.85,647,2.01,,,,,,,,,32220,Democrat,53.14
North Carolina,Wayne__NC,24215,43.6,30709,55.29,613,1.11,,,,,,,,,55537,Republican,55.29
North Carolina,Wilkes__NC,7511,21.18,27592,77.8,363,1.02,,,,,,,,,35466,Republican,77.8
North Carolina,Wilson__NC,20754,50.95,19581,48.07,400,0.98,,,,,,,,,40735,Democrat,50.95
North Carolina,Yadkin__NC,3763,18.89,15933,79.97,227,1.14,,,,,,,,,19923,Republican,79.97
North Carolina,Yancey__NC,3688,32.49,7516,66.21,148,1.3,,,,,,,,,11352,Republican,66.21
North Dakota,Adams__ND,258,20.33,981,77.3,30,2.37,,,,,,,,,1269,Republican,77.3
North Dakota,Barnes__ND,1820,32.7,3568,64.12,177,3.18,,,,,,,,,5565,Republican,64.12
North Dakota,Benson__ND,822,41.92,1094,55.79,45,2.29,,,,,,,,,1961,Republican,55.79
North Dakota,Billings__ND,72,11.34,541,85.2,22,3.46,,,,,,,,,635,Republican,85.2
North Dakota,Bottineau__ND,821,23.65,2575,74.19,75,2.16,,,,,,,,,3471,Republican,74.19
North Dakota,Bowman__ND,228,13.76,1395,84.19,34,2.05,,,,,,,,,1657,Republican,84.19
North Dakota,Burke__ND,137,11.86,994,86.06,24,2.08,,,,,,,,,1155,Republican,86.06
North Dakota,Burleigh__ND,14348,28.27,34744,68.46,1661,3.27,,,,,,,,,50753,Republican,68.46
North Dakota,Cass__ND,40311,46.84,42619,49.53,3123,3.63,,,,,,,,,86053,Republican,49.53
North Dakota,Cavalier__ND,474,23.47,1499,74.21,47,2.32,,,,,,,,,2020,Republican,74.21
North Dakota,Dickey__ND,608,25.08,1742,71.86,74,3.06,,,,,,,,,2424,Republican,71.86
North Dakota,Divide__ND,265,22.05,904,75.21,33,2.74,,,,,,,,,1202,Republican,75.21
North Dakota,Dunn__ND,342,14.63,1951,83.45,45,1.92,,,,,,,,,2338,Republican,83.45
North Dakota,Eddy__ND,383,30.37,854,67.72,24,1.91,,,,,,,,,1261,Republican,67.72
North Dakota,Emmons__ND,237,11.8,1738,86.51,34,1.69,,,,,,,,,2009,Republican,86.51
North Dakota,Foster__ND,373,20.98,1362,76.6,43,2.42,,,,,,,,,1778,Republican,76.6
North Dakota,Golden_Valley__ND,137,13.35,871,84.89,18,1.76,,,,,,,,,1026,Republican,84.89
North Dakota,Grand_Forks__ND,12880,41.59,16987,54.85,1103,3.56,,,,,,,,,30970,Republican,54.85
North Dakota,Grant__ND,207,14.99,1145,82.91,29,2.1,,,,,,,,,1381,Republican,82.91
North Dakota,Griggs__ND,308,24.64,907,72.56,35,2.8,,,,,,,,,1250,Republican,72.56
North Dakota,Hettinger__ND,196,14.94,1091,83.16,25,1.9,,,,,,,,,1312,Republican,83.16
North Dakota,Kidder__ND,221,15.14,1215,83.22,24,1.64,,,,,,,,,1460,Republican,83.22
North Dakota,LaMoure__ND,527,23.75,1645,74.13,47,2.12,,,,,,,,,2219,Republican,74.13
North Dakota,Logan__ND,128,11.9,930,86.43,18,1.67,,,,,,,,,1076,Republican,86.43
North Dakota,McHenry__ND,564,18.78,2364,78.72,75,2.5,,,,,,,,,3003,Republican,78.72
North Dakota,McIntosh__ND,261,17.94,1153,79.24,41,2.82,,,,,,,,,1455,Republican,79.24
North Dakota,McKenzie__ND,814,15.02,4482,82.71,123,2.27,,,,,,,,,5419,Republican,82.71
North Dakota,McLean__ND,1230,22.22,4198,75.83,108,1.95,,,,,,,,,5536,Republican,75.83
North Dakota,Mercer__ND,704,15.06,3856,82.48,115,2.46,,,,,,,,,4675,Republican,82.48
North Dakota,Morton__ND,3872,23.3,12243,73.67,504,3.03,,,,,,,,,16619,Republican,73.67
North Dakota,Mountrail__ND,1256,30.16,2824,67.8,85,2.04,,,,,,,,,4165,Republican,67.8
North Dakota,Nelson__ND,586,32.98,1141,64.21,50,2.81,,,,,,,,,1777,Republican,64.21
North Dakota,Oliver__ND,129,12.1,918,86.12,19,1.78,,,,,,,,,1066,Republican,86.12
North Dakota,Pembina__ND,786,23.6,2460,73.85,85,2.55,,,,,,,,,3331,Republican,73.85
North Dakota,Pierce__ND,497,23.36,1585,74.48,46,2.16,,,,,,,,,2128,Republican,74.48
North Dakota,Ramsey__ND,1639,30.51,3577,66.59,156,2.9,,,,,,,,,5372,Republican,66.59
North Dakota,Ransom__ND,945,38.51,1418,57.78,91,3.71,,,,,,,,,2454,Republican,57.78
North Dakota,Renville__ND,220,16.68,1065,80.74,34,2.58,,,,,,,,,1319,Republican,80.74
North Dakota,Richland__ND,2510,32.13,5072,64.93,230,2.94,,,,,,,,,7812,Republican,64.93
North Dakota,Rolette__ND,2482,65.25,1257,33.04,65,1.71,,,,,,,,,3804,Democrat,65.25
North Dakota,Sargent__ND,738,35.65,1266,61.16,66,3.19,,,,,,,,,2070,Republican,61.16
North Dakota,Sheridan__ND,104,12.81,688,84.73,20,2.46,,,,,,,,,812,Republican,84.73
North Dakota,Sioux__ND,804,67.79,258,21.75,124,10.46,,,,,,,,,1186,Democrat,67.79
North Dakota,Slope__ND,44,10.3,380,88.99,3,0.71,,,,,,,,,427,Republican,88.99
North Dakota,Stark__ND,2499,16.6,12110,80.47,441,2.93,,,,,,,,,15050,Republican,80.47
North Dakota,Steele__ND,392,36.03,652,59.93,44,4.04,,,,,,,,,1088,Republican,59.93
North Dakota,Stutsman__ND,2676,26.87,6994,70.23,289,2.9,,,,,,,,,9959,Republican,70.23
North Dakota,Towner__ND,317,27.0,830,70.7,27,2.3,,,,,,,,,1174,Republican,70.7
North Dakota,Traill__ND,1493,36.1,2522,60.98,121,2.92,,,,,,,,,4136,Republican,60.98
North Dakota,Walsh__ND,1333,27.87,3324,69.5,126,2.63,,,,,,,,,4783,Republican,69.5
North Dakota,Ward__ND,7293,25.82,19974,70.71,979,3.47,,,,,,,,,28246,Republican,70.71
North Dakota,Wells__ND,442,18.62,1893,79.74,39,1.64,,,,,,,,,2374,Republican,79.74
North Dakota,Williams__ND,2169,15.13,11739,81.9,426,2.97,,,,,,,,,14334,Republican,81.9
Ohio,Adams__OH,2156,17.75,9870,81.27,0,0.0,92,0.76,27,0.22,,,,,12145,Republican,81.27
Ohio,Allen__OH,14149,29.42,33116,68.85,106,0.22,590,1.23,138,0.29,,,,,48099,Republican,68.85
Ohio,Ashland__OH,6541,24.77,19407,73.5,7,0.03,345,1.31,105,0.4,,,,,26405,Republican,73.5
Ohio,Ashtabula__OH,16497,37.29,26890,60.79,95,0.21,559,1.26,196,0.44,,,,,44237,Republican,60.79
Ohio,Athens__OH,14772,56.55,10862,41.58,72,0.28,299,1.14,115,0.44,,,,,26120,Democrat,56.55
Ohio,Auglaize__OH,4651,18.01,20798,80.54,113,0.44,260,1.01,0,0.0,,,,,25822,Republican,80.54
Ohio,Belmont__OH,9138,27.57,23560,71.09,60,0.18,285,0.86,98,0.3,,,,,33141,Republican,71.09
Ohio,Brown__OH,4380,20.72,16480,77.96,43,0.2,182,0.86,54,0.26,,,,,21139,Republican,77.96
Ohio,Butler__OH,69613,37.28,114392,61.26,62,0.03,2177,1.17,493,0.26,,,,,186737,Republican,61.26
Ohio,Carroll__OH,3251,22.84,10745,75.49,25,0.18,156,1.1,56,0.39,,,,,14233,Republican,75.49
Ohio,Champaign__OH,5062,25.31,14589,72.93,37,0.18,260,1.3,55,0.27,,,,,20003,Republican,72.93
Ohio,Clark__OH,24076,37.41,39032,60.65,169,0.26,829,1.29,245,0.38,,,,,64351,Republican,60.65
Ohio,Clermont__OH,34092,30.79,74570,67.36,535,0.48,1513,1.37,0,0.0,,,,,110710,Republican,67.36
Ohio,Clinton__OH,4697,22.84,15488,75.32,41,0.2,270,1.31,67,0.33,,,,,20563,Republican,75.32
Ohio,Columbiana__OH,13359,26.74,35726,71.51,106,0.21,607,1.21,162,0.32,,,,,49960,Republican,71.51
Ohio,Coshocton__OH,4125,24.6,12325,73.5,29,0.17,227,1.35,62,0.37,,,,,16768,Republican,73.5
Ohio,Crawford__OH,4916,23.73,15436,74.52,30,0.14,278,1.34,53,0.26,,,,,20713,Republican,74.52
Ohio,Cuyahoga__OH,416176,66.36,202699,32.32,1661,0.26,4593,0.73,2031,0.32,,,,,627160,Democrat,66.36
Ohio,Darke__OH,4731,17.42,22004,81.01,95,0.35,331,1.22,0,0.0,,,,,27161,Republican,81.01
Ohio,Defiance__OH,5981,30.86,13038,67.27,12,0.06,272,1.4,78,0.4,,,,,19381,Republican,67.27
Ohio,Delaware__OH,57735,45.69,66356,52.51,653,0.52,1630,1.29,0,0.0,,,,,126374,Republican,52.51
Ohio,Erie__OH,17493,43.28,22160,54.83,88,0.22,522,1.29,153,0.38,,,,,40416,Republican,54.83
Ohio,Fairfield__OH,31224,37.48,50797,60.97,34,0.04,1033,1.24,223,0.27,,,,,83311,Republican,60.97
Ohio,Fayette__OH,2975,23.56,9473,75.03,14,0.11,132,1.05,32,0.25,,,,,12626,Republican,75.03
Ohio,Franklin__OH,409144,64.68,211237,33.4,2264,0.26,7718,1.22,2169,0.34,,,,,632532,Democrat,64.68
Ohio,Fulton__OH,6664,29.22,15731,68.98,41,0.18,299,1.31,71,0.31,,,,,22806,Republican,68.98
Ohio,Gallia__OH,2990,21.67,10645,77.14,0,0.0,132,0.96,32,0.23,,,,,13799,Republican,77.14
Ohio,Geauga__OH,21201,37.84,34143,60.95,143,0.26,534,0.95,0,0.0,,,,,56021,Republican,60.95
Ohio,Greene__OH,34798,39.26,52072,58.74,51,0.06,1458,1.64,264,0.3,,,,,88643,Republican,58.74
Ohio,Guernsey__OH,4577,25.06,13407,73.41,36,0.2,177,0.97,67,0.37,,,,,18264,Republican,73.41
Ohio,Hamilton__OH,246266,57.15,177886,41.28,177,0.04,5211,1.21,1389,0.32,,,,,430929,Democrat,57.15
Ohio,Hancock__OH,11757,30.32,26310,67.86,14,0.04,580,1.5,110,0.28,,,,,38771,Republican,67.86
Ohio,Hardin__OH,3062,23.11,9949,75.1,0,0.0,192,1.45,44,0.33,,,,,13247,Republican,75.1
Ohio,Harrison__OH,1768,23.07,5792,75.58,8,0.1,59,0.77,36,0.47,,,,,7663,Republican,75.58
Ohio,Henry__OH,4062,27.47,10479,70.86,28,0.19,175,1.18,44,0.3,,,,,14788,Republican,70.86
Ohio,Highland__OH,3799,19.31,15678,79.68,53,0.27,146,0.74,0,0.0,,,,,19676,Republican,79.68
Ohio,Hocking__OH,3880,28.0,9737,70.28,36,0.26,162,1.17,40,0.29,,,,,13855,Republican,70.28
Ohio,Holmes__OH,1994,15.36,10796,83.19,63,0.49,125,0.96,0,0.0,,,,,12978,Republican,83.19
Ohio,Huron__OH,7759,28.54,18956,69.72,53,0.02,387,1.42,83,0.31,,,,,27190,Republican,69.72
Ohio,Jackson__OH,3311,22.36,11309,76.36,46,0.31,144,0.97,0,0.0,,,,,14810,Republican,76.36
Ohio,Jefferson__OH,10018,29.98,22828,68.3,118,0.35,357,1.07,100,0.3,,,,,33421,Republican,68.3
Ohio,Knox__OH,8589,27.3,22340,71.01,70,0.22,374,1.19,86,0.27,,,,,31459,Republican,71.01
Ohio,Lake__OH,55514,42.45,73278,56.03,298,0.23,1284,0.98,408,0.31,,,,,130782,Republican,56.03
Ohio,Lawrence__OH,7489,26.58,20306,72.06,125,0.44,259,0.92,0,0.0,,,,,28179,Republican,72.06
Ohio,Licking__OH,33055,35.02,59514,63.05,236,0.25,1279,1.35,312,0.33,,,,,94396,Republican,63.05
Ohio,Logan__OH,5055,21.59,17964,76.74,49,0.21,272,1.16,69,0.29,,,,,23409,Republican,76.74
Ohio,Lorain__OH,75667,47.96,79520,50.4,370,0.23,1677,1.06,534,0.34,,,,,157768,Republican,50.4
Ohio,Lucas__OH,115411,57.39,81763,40.66,548,0.27,2605,1.3,780,0.39,,,,,201107,Democrat,57.39
Ohio,Madison__OH,5698,28.65,13835,69.57,85,0.43,269,1.35,0,0.0,,,,,19887,Republican,69.57
Ohio,Mahoning__OH,57641,48.36,59903,50.26,244,0.2,966,0.81,436,0.37,,,,,119190,Republican,50.26
Ohio,Marion__OH,8269,29.67,19023,68.25,53,0.19,414,1.49,112,0.4,,,,,27871,Republican,68.25
Ohio,Medina__OH,39800,37.53,64598,60.92,233,0.22,1144,1.08,266,0.25,,,,,106041,Republican,60.92
Ohio,Meigs__OH,2492,22.72,8316,75.83,16,0.15,111,1.01,32,0.29,,,,,10967,Republican,75.83
Ohio,Mercer__OH,4030,16.94,19452,81.79,31,0.13,204,0.86,67,0.28,,,,,23784,Republican,81.79
Ohio,Miami__OH,15663,26.97,41371,71.23,261,0.45,782,1.35,0,0.0,,,,,58077,Republican,71.23
Ohio,Monroe__OH,1605,22.42,5463,76.31,11,0.15,54,0.75,26,0.36,,,,,7159,Republican,76.31
Ohio,Montgomery__OH,135064,50.18,129034,47.94,764,0.28,3418,1.27,884,0.33,,,,,269164,Democrat,50.18
Ohio,Morgan__OH,1725,25.16,5041,73.53,26,0.38,64,0.93,0,0.0,,,,,6856,Republican,73.53
Ohio,Morrow__OH,4048,21.92,14077,76.22,16,0.09,257,1.39,70,0.38,,,,,18468,Republican,76.22
Ohio,Muskingum__OH,11971,29.58,27867,68.86,7,0.02,459,1.13,163,0.4,,,,,40467,Republican,68.86
Ohio,Noble__OH,1170,18.43,5135,80.89,18,0.28,25,0.39,0,0.0,,,,,6348,Republican,80.89
Ohio,Ottawa__OH,9008,37.46,14628,60.83,44,0.18,292,1.21,74,0.31,,,,,24046,Republican,60.83
Ohio,Paulding__OH,2213,23.33,7086,74.72,23,0.24,124,1.31,38,0.4,,,,,9484,Republican,74.72
Ohio,Perry__OH,4098,24.57,12357,74.1,4,0.02,170,1.02,47,0.28,,,,,16676,Republican,74.1
Ohio,Pickaway__OH,7304,25.8,20593,72.73,122,0.43,295,1.04,0,0.0,,,,,28314,Republican,72.73
Ohio,Pike__OH,3110,25.03,9157,73.7,34,0.27,123,0.99,0,0.0,,,,,12424,Republican,73.7
Ohio,Portage__OH,35661,42.95,45990,55.39,170,0.2,906,1.09,295,0.36,,,,,83022,Republican,55.39
Ohio,Preble__OH,4493,20.57,17022,77.94,82,0.38,243,1.11,0,0.0,,,,,21840,Republican,77.94
Ohio,Putnam__OH,3195,16.02,16412,82.28,32,0.16,247,1.24,61,0.31,,,,,19947,Republican,82.28
Ohio,Richland__OH,17640,29.41,41472,69.15,15,0.03,680,1.13,168,0.28,,,,,59975,Republican,69.15
Ohio,Ross__OH,10557,31.64,22278,66.77,69,0.21,345,1.03,116,0.35,,,,,33365,Republican,66.77
Ohio,Sandusky__OH,10596,35.17,18896,62.72,56,0.19,448,1.49,132,0.44,,,,,30128,Republican,62.72
Ohio,Scioto__OH,9080,28.33,22609,70.54,9,0.03,262,0.82,91,0.28,,,,,32051,Republican,70.54
Ohio,Seneca__OH,8266,31.98,17086,66.1,45,0.17,357,1.38,94,0.36,,,,,25848,Republican,66.1
Ohio,Shelby__OH,4465,17.65,20422,80.74,45,0.18,290,1.15,71,0.28,,,,,25293,Republican,80.74
Ohio,Stark__OH,75904,39.93,111097,58.44,246,0.13,2163,1.14,683,0.36,,,,,190093,Republican,58.44
Ohio,Summit__OH,151668,53.92,124833,44.38,888,0.26,3003,1.07,888,0.32,,,,,281280,Democrat,53.92
Ohio,Trumbull__OH,44519,44.01,55194,54.57,170,0.17,913,0.9,356,0.35,,,,,101152,Republican,54.57
Ohio,Tuscarawas__OH,12889,29.24,30458,69.09,85,0.19,494,1.12,161,0.37,,,,,44087,Republican,69.09
Ohio,Union__OH,11141,33.22,21669,64.62,90,0.27,535,1.6,100,0.3,,,,,33535,Republican,64.62
Ohio,Van_Wert__OH,3067,20.45,11650,77.7,34,0.23,201,1.34,42,0.28,,,,,14994,Republican,77.7
Ohio,Vinton__OH,1331,22.04,4632,76.71,11,0.18,47,0.78,17,0.28,,,,,6038,Republican,76.71
Ohio,Warren__OH,46069,33.76,87988,64.49,637,0.47,1747,1.28,0,0.0,,,,,136441,Republican,64.49
Ohio,Washington__OH,9243,28.81,22307,69.53,50,0.16,372,1.16,109,0.34,,,,,32081,Republican,69.53
Ohio,Wayne__OH,16660,30.69,36759,67.72,26,0.05,665,1.23,173,0.32,,,,,54283,Republican,67.72
Ohio,Williams__OH,4842,25.96,13452,72.12,2,0.01,285,1.53,70,0.38,,,,,18651,Republican,72.12
Ohio,Wood__OH,30617,45.29,35757,52.89,23,0.03,992,1.47,211,0.31,,,,,67600,Republican,52.89
Ohio,Wyandot__OH,2733,23.97,8462,74.21,15,0.13,155,1.36,38,0.33,,,,,11403,Republican,74.21
Oklahoma,Adair__OK,1387,19.51,5585,78.57,136,1.92,0,0.0,0,0.0,,,,,7108,Republican,78.57
Oklahoma,Alfalfa__OK,232,10.26,1978,87.44,52,2.3,0,0.0,0,0.0,,,,,2262,Republican,87.44
Oklahoma,Atoka__OK,765,14.2,4557,84.56,67,1.24,0,0.0,0,0.0,,,,,5389,Republican,84.56
Oklahoma,Beaver__OK,190,8.72,1968,90.36,20,0.92,0,0.0,0,0.0,,,,,2178,Republican,90.36
Oklahoma,Beckham__OK,1048,13.19,6767,85.14,133,1.67,0,0.0,0,0.0,,,,,7948,Republican,85.14
Oklahoma,Blaine__OK,688,17.64,3136,80.39,77,1.97,0,0.0,0,0.0,,,,,3901,Republican,80.39
Oklahoma,Bryan__OK,3323,20.8,12344,77.27,309,1.93,0,0.0,0,0.0,,,,,15976,Republican,77.27
Oklahoma,Caddo__OK,2670,27.08,7013,71.13,176,1.79,0,0.0,0,0.0,,,,,9859,Republican,71.13
Oklahoma,Canadian__OK,16742,27.03,43550,70.31,1648,2.66,0,0.0,0,0.0,,,,,61940,Republican,70.31
Oklahoma,Carter__OK,4470,22.95,14699,75.46,310,1.59,0,0.0,0,0.0,,,,,19479,Republican,75.46
Oklahoma,Cherokee__OK,6027,34.02,11223,63.36,464,2.62,0,0.0,0,0.0,,,,,17714,Republican,63.36
Oklahoma,Choctaw__OK,1082,18.55,4698,80.56,52,0.89,0,0.0,0,0.0,,,,,5832,Republican,80.56
Oklahoma,Cimarron__OK,70,6.64,970,92.03,14,1.43,0,0.0,0,0.0,,,,,1054,Republican,92.03
Oklahoma,Cleveland__OK,49827,41.6,66677,55.67,3274,2.73,0,0.0,0,0.0,,,,,119778,Republican,55.67
Oklahoma,Coal__OK,374,14.82,2091,82.84,59,2.34,0,0.0,0,0.0,,,,,2524,Republican,82.84
Oklahoma,Comanche__OK,13747,38.58,20905,58.67,979,2.75,0,0.0,0,0.0,,,,,35631,Republican,58.67
Oklahoma,Cotton__OK,393,15.28,2117,82.31,62,2.41,0,0.0,0,0.0,,,,,2572,Republican,82.31
Oklahoma,Craig__OK,1217,20.18,4686,77.69,129,2.13,0,0.0,0,0.0,,,,,6032,Republican,77.69
Oklahoma,Creek__OK,6577,21.56,23294,76.36,634,2.08,0,0.0,0,0.0,,,,,30505,Republican,76.36
Oklahoma,Custer__OK,2369,22.16,8060,75.39,262,2.45,0,0.0,0,0.0,,,,,10691,Republican,75.39
Oklahoma,Delaware__OK,3472,20.13,13557,78.61,216,1.26,0,0.0,0,0.0,,,,,17245,Republican,78.61
Oklahoma,Dewey__OK,214,9.07,2124,90.04,21,0.89,0,0.0,0,0.0,,,,,2359,Republican,90.04
Oklahoma,Ellis__OK,162,8.65,1688,90.12,23,1.23,0,0.0,0,0.0,,,,,1873,Republican,90.12
Oklahoma,Garfield__OK,4919,21.93,16970,75.66,541,2.41,0,0.0,0,0.0,,,,,22430,Republican,75.66
Oklahoma,Garvin__OK,1865,17.08,8878,81.29,179,1.63,0,0.0,0,0.0,,,,,10922,Republican,81.29
Oklahoma,Grady__OK,4144,17.94,18538,80.25,419,1.81,0,0.0,0,0.0,,,,,23101,Republican,80.25
Oklahoma,Grant__OK,280,12.58,1916,86.07,30,1.35,0,0.0,0,0.0,,,,,2226,Republican,86.07
Oklahoma,Greer__OK,328,16.62,1605,81.35,40,2.03,0,0.0,0,0.0,,,,,1973,Republican,81.35
Oklahoma,Harmon__OK,177,18.97,747,80.06,9,0.97,0,0.0,0,0.0,,,,,933,Republican,80.06
Oklahoma,Harper__OK,136,9.15,1327,89.24,24,1.61,0,0.0,0,0.0,,,,,1487,Republican,89.24
Oklahoma,Haskell__OK,783,15.62,4165,83.07,66,1.51,0,0.0,0,0.0,,,,,5014,Republican,83.07
Oklahoma,Hughes__OK,919,18.92,3875,79.78,63,1.3,0,0.0,0,0.0,,,,,4857,Republican,79.78
Oklahoma,Jackson__OK,1646,20.02,6392,77.75,183,2.23,0,0.0,0,0.0,,,,,8221,Republican,77.75
Oklahoma,Jefferson__OK,319,13.38,2026,84.95,40,1.67,0,0.0,0,0.0,,,,,2385,Republican,84.95
Oklahoma,Johnston__OK,738,17.36,3441,80.95,72,1.69,0,0.0,0,0.0,,,,,4251,Republican,80.95
Oklahoma,Kay__OK,4040,23.42,12834,74.4,375,2.18,0,0.0,0,0.0,,,,,17249,Republican,74.4
Oklahoma,Kingfisher__OK,854,13.21,5521,85.4,90,1.39,0,0.0,0,0.0,,,,,6465,Republican,85.4
Oklahoma,Kiowa__OK,699,20.4,2673,78.0,55,1.6,0,0.0,0,0.0,,,,,3427,Republican,78.0
Oklahoma,Latimer__OK,762,17.93,3437,80.89,50,1.18,0,0.0,0,0.0,,,,,4249,Republican,80.89
Oklahoma,Le_Flore__OK,3299,17.54,15213,80.9,293,1.56,0,0.0,0,0.0,,,,,18805,Republican,80.9
