State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Gary Johnson Libertarian_Votes,Gary Johnson Libertarian_Pct,Jill Stein Green_Votes,Jill Stein Green_Pct,Evan McMullin Independent_Votes,Evan McMullin Independent_Pct,Gary Johnson Nonparty_Votes,Gary Johnson Nonparty_Pct,Richard Duncan Nonparty_Votes,Richard Duncan Nonparty_Pct,Darrell Castle Constitution_Votes,Darrell Castle Constitution_Pct,Evan McMullin Unaffiliated_Votes,Evan McMullin Unaffiliated_Pct,Total_Votes,Winner,Winner_Pct
North Dakota,Renville__ND,201,15.55,993,76.8,99,7.65,0,0.0,0,0.0,0,0.0,,,,,,,,,1293,Republican,76.8
North Dakota,Richland__ND,2064,27.19,4767,62.79,761,10.02,0,0.0,0,0.0,0,0.0,,,,,,,,,7592,Republican,62.79
North Dakota,Rolette__ND,2099,55.9,1217,32.41,439,11.69,0,0.0,0,0.0,0,0.0,,,,,,,,,3755,Democrat,55.9
North Dakota,Sargent__ND,694,34.75,1088,54.48,215,10.77,0,0.0,0,0.0,0,0.0,,,,,,,,,1997,Republican,54.48
North Dakota,Sheridan__ND,95,12.07,650,82.59,42,5.34,0,0.0,0,0.0,0,0.0,,,,,,,,,787,Republican,82.59
North Dakota,Sioux__ND,758,61.53,260,21.1,214,17.37,0,0.0,0,0.0,0,0.0,,,,,,,,,1232,Democrat,61.53
North Dakota,Slope__ND,43,10.0,362,84.19,25,5.81,0,0.0,0,0.0,0,0.0,,,,,,,,,430,Republican,84.19
North Dakota,Stark__ND,1753,14.23,9755,79.17,814,6.6,0,0.0,0,0.0,0,0.0,,,,,,,,,12322,Republican,79.17
North Dakota,Steele__ND,361,36.14,538,53.85,100,10.01,0,0.0,0,0.0,0,0.0,,,,,,,,,999,Republican,53.85
North Dakota,Stutsman__ND,2498,24.6,6718,66.15,939,9.25,0,0.0,0,0.0,0,0.0,,,,,,,,,10155,Republican,66.15
North Dakota,Towner__ND,305,26.36,733,63.35,119,10.29,0,0.0,0,0.0,0,0.0,,,,,,,,,1157,Republican,63.35
North Dakota,Traill__ND,1241,31.55,2265,57.59,427,10.86,0,0.0,0,0.0,0,0.0,,,,,,,,,3933,Republican,57.59
North Dakota,Walsh__ND,1167,25.17,2995,64.6,474,10.23,0,0.0,0,0.0,0,0.0,,,,,,,,,4636,Republican,64.6
North Dakota,Ward__ND,5806,21.18,18636,67.98,2970,10.84,0,0.0,0,0.0,0,0.0,,,,,,,,,27412,Republican,67.98
North Dakota,Wells__ND,419,17.58,1796,75.37,168,7.05,0,0.0,0,0.0,0,0.0,,,,,,,,,2383,Republican,75.37
North Dakota,Williams__ND,1735,13.55,10069,78.62,1003,7.83,0,0.0,0,0.0,0,0.0,,,,,,,,,12807,Republican,78.62
Ohio,Adams__OH,2326,20.38,8659,75.88,92,0.8,0,0.0,47,0.41,0,0.0,226,1.98,62,0.54,,,,,11412,Republican,75.88
Ohio,Allen__OH,13294,28.75,30487,65.94,419,0.91,0,0.0,323,0.7,0,0.0,1486,3.21,225,0.49,,,,,46234,Republican,65.94
Ohio,Ashland__OH,5740,23.2,17493,70.72,230,0.93,0,0.0,185,0.75,0,0.0,906,3.66,183,0.74,,,,,24737,Republican,70.72
Ohio,Ashtabula__OH,15577,37.83,23318,56.62,374,0.9,0,0.0,427,1.04,0,0.0,1213,2.95,271,0.66,,,,,41180,Republican,56.62
Ohio,Athens__OH,16370,55.1,11354,38.22,304,1.03,0,0.0,539,1.81,0,0.0,1012,3.41,130,0.44,,,,,29709,Democrat,55.1
Ohio,Auglaize__OH,3980,16.73,18658,78.41,211,0.89,0,0.0,112,0.47,0,0.0,701,2.95,132,0.55,,,,,23794,Republican,78.41
Ohio,Belmont__OH,8785,28.04,21108,67.37,252,0.8,0,0.0,195,0.62,0,0.0,777,2.48,214,0.68,,,,,31331,Republican,67.37
Ohio,Brown__OH,4353,22.12,14573,74.04,127,0.64,0,0.0,103,0.52,0,0.0,431,2.19,95,0.48,,,,,19682,Republican,74.04
Ohio,Butler__OH,58642,33.51,106976,61.13,1847,1.05,0,0.0,1173,0.67,0,0.0,5790,3.31,566,0.32,,,,,174994,Republican,61.13
Ohio,Carroll__OH,3154,23.99,9254,70.38,113,0.86,0,0.0,91,0.69,0,0.0,450,3.42,86,0.65,,,,,13148,Republican,70.38
Ohio,Champaign__OH,4594,25.18,12631,69.24,185,1.01,0,0.0,147,0.81,0,0.0,582,3.19,104,0.57,,,,,18243,Republican,69.24
Ohio,Clark__OH,23328,37.69,35205,56.88,628,1.01,0,0.0,511,0.83,0,0.0,1895,3.06,326,0.53,,,,,61893,Republican,56.88
Ohio,Clermont__OH,26715,26.72,67518,67.54,1186,1.19,0,0.0,728,0.73,0,0.0,3504,3.5,321,0.32,,,,,99972,Republican,67.54
Ohio,Clinton__OH,4066,21.67,13838,73.74,141,0.75,0,0.0,127,0.68,0,0.0,514,2.74,80,0.43,,,,,18766,Republican,73.74
Ohio,Columbiana__OH,12432,26.74,31676,68.13,435,0.94,0,0.0,320,0.69,0,0.0,1401,3.01,228,0.49,,,,,46492,Republican,68.13
Ohio,Coshocton__OH,4013,25.63,10785,68.87,160,1.02,0,0.0,118,0.75,0,0.0,468,2.99,115,0.73,,,,,15659,Republican,68.87
Ohio,Crawford__OH,4625,23.93,13611,70.42,139,0.72,0,0.0,119,0.62,0,0.0,714,3.69,121,0.63,,,,,19329,Republican,70.42
Ohio,Cuyahoga__OH,398276,65.41,184212,30.25,6278,1.03,0,0.0,5242,0.86,0,0.0,12993,2.13,1878,0.31,,,,,608879,Democrat,65.41
Ohio,Darke__OH,4470,17.46,20012,78.17,198,0.78,0,0.0,149,0.58,0,0.0,649,2.54,123,0.48,,,,,25601,Republican,78.17
Ohio,Defiance__OH,5368,29.26,11688,63.7,230,1.26,0,0.0,153,0.83,0,0.0,782,4.26,128,0.7,,,,,18349,Republican,63.7
Ohio,Delaware__OH,40872,38.69,57568,54.5,2082,1.97,0,0.0,668,0.63,0,0.0,4116,3.9,333,0.32,,,,,105639,Republican,54.5
Ohio,Erie__OH,16057,42.41,19648,51.89,361,0.96,0,0.0,342,0.9,0,0.0,1225,3.24,229,0.6,,,,,37862,Republican,51.89
Ohio,Fairfield__OH,24881,33.83,44314,60.25,989,1.35,0,0.0,558,0.76,0,0.0,2439,3.32,373,0.51,,,,,73554,Republican,60.25
Ohio,Fayette__OH,2739,24.39,7995,71.18,96,0.85,0,0.0,57,0.51,0,0.0,295,2.63,50,0.45,,,,,11232,Republican,71.18
Ohio,Franklin__OH,351198,59.78,199331,33.93,9298,1.58,0,0.0,6106,1.04,0,0.0,19725,3.36,1866,0.32,,,,,587524,Democrat,59.78
Ohio,Fulton__OH,6069,28.42,13709,64.2,245,1.15,0,0.0,167,0.78,0,0.0,1024,4.8,139,0.65,,,,,21353,Republican,64.2
Ohio,Gallia__OH,2628,20.21,9822,75.53,88,0.68,0,0.0,98,0.75,0,0.0,285,2.19,83,0.64,,,,,13004,Republican,75.53
Ohio,Geauga__OH,17569,34.68,30227,59.66,803,1.59,0,0.0,333,0.66,0,0.0,1502,2.96,228,0.45,,,,,50662,Republican,59.66
Ohio,Greene__OH,28943,34.9,48540,58.53,1195,1.44,0,0.0,680,0.82,0,0.0,3277,3.95,302,0.36,,,,,82937,Republican,58.53
Ohio,Guernsey__OH,4359,26.18,11445,68.75,111,0.67,0,0.0,99,0.59,0,0.0,549,3.3,84,0.5,,,,,16647,Republican,68.75
Ohio,Hamilton__OH,215719,52.73,173665,42.45,1591,0.39,0,0.0,3723,0.91,0,0.0,13200,3.23,1211,0.3,,,,,409109,Democrat,52.73
Ohio,Hancock__OH,9609,26.52,24183,66.74,371,1.03,0,0.0,319,0.88,0,0.0,1535,4.24,217,0.6,,,,,36234,Republican,66.74
Ohio,Hardin__OH,2920,23.64,8717,70.56,93,0.75,0,0.0,80,0.65,0,0.0,465,3.76,79,0.64,,,,,12354,Republican,70.56
Ohio,Harrison__OH,1688,23.76,5098,71.75,38,0.53,0,0.0,53,0.75,0,0.0,178,2.51,50,0.7,,,,,7105,Republican,71.75
Ohio,Henry__OH,3756,26.73,9301,66.19,127,0.91,0,0.0,111,0.79,0,0.0,659,4.69,99,0.7,,,,,14053,Republican,66.19
Ohio,Highland__OH,3773,20.3,14020,75.43,127,0.69,0,0.0,103,0.55,0,0.0,473,2.54,92,0.49,,,,,18588,Republican,75.43
Ohio,Hocking__OH,3775,29.2,8497,65.72,118,0.91,0,0.0,90,0.7,0,0.0,367,2.84,82,0.63,,,,,12929,Republican,65.72
Ohio,Holmes__OH,1788,16.1,8720,78.52,109,0.98,0,0.0,53,0.48,0,0.0,374,3.37,62,0.56,,,,,11106,Republican,78.52
Ohio,Huron__OH,7192,28.77,16226,64.9,225,0.9,0,0.0,192,0.77,0,0.0,923,3.69,244,0.98,,,,,25002,Republican,64.9
Ohio,Jackson__OH,3226,23.42,9949,72.22,89,0.64,0,0.0,64,0.46,0,0.0,373,2.71,75,0.54,,,,,13776,Republican,72.22
Ohio,Jefferson__OH,9675,29.85,21117,65.15,388,1.19,0,0.0,194,0.6,0,0.0,841,2.59,196,0.6,,,,,32411,Republican,65.15
Ohio,Knox__OH,8171,28.25,19131,66.14,317,1.1,0,0.0,208,0.72,0,0.0,936,3.24,164,0.57,,,,,28927,Republican,66.14
Ohio,Lake__OH,46397,39.59,64255,54.83,1237,1.06,0,0.0,946,0.81,0,0.0,3833,3.27,522,0.45,,,,,117190,Republican,54.83
Ohio,Lawrence__OH,6974,26.03,18689,69.76,235,0.88,0,0.0,160,0.6,0,0.0,589,2.2,142,0.53,,,,,26789,Republican,69.76
Ohio,Licking__OH,27376,32.74,51241,61.28,1112,1.33,0,0.0,725,0.87,0,0.0,2708,3.24,462,0.55,,,,,83624,Republican,61.28
Ohio,Logan__OH,4647,21.4,15957,73.49,195,0.89,0,0.0,129,0.59,0,0.0,657,3.03,127,0.58,,,,,21712,Republican,73.49
Ohio,Lorain__OH,66949,47.63,66818,47.54,257,0.18,0,0.0,1255,0.89,0,0.0,4548,3.24,735,0.52,,,,,140562,Democrat,47.63
Ohio,Lucas__OH,110833,55.74,75698,38.07,506,0.89,0,0.0,2252,1.13,0,0.0,7410,3.73,1780,0.43,,,,,198830,Democrat,55.74
Ohio,Madison__OH,4779,27.43,11631,66.76,216,1.23,0,0.0,110,0.63,0,0.0,600,3.44,85,0.49,,,,,17421,Republican,66.76
Ohio,Mahoning__OH,57381,49.48,53616,46.23,1063,0.92,0,0.0,874,0.75,0,0.0,2606,2.25,431,0.37,,,,,115971,Democrat,49.48
Ohio,Marion__OH,7928,29.94,16961,64.06,207,0.78,0,0.0,238,0.9,0,0.0,986,3.72,158,0.6,,,,,26478,Republican,64.06
Ohio,Medina__OH,32182,34.92,54810,59.47,1092,1.19,0,0.0,709,0.77,0,0.0,2975,3.23,395,0.43,,,,,92163,Republican,59.47
Ohio,Meigs__OH,2260,22.51,7309,72.79,63,0.63,0,0.0,66,0.66,0,0.0,280,2.79,63,0.63,,,,,10041,Republican,72.79
Ohio,Mercer__OH,3384,15.51,17506,80.24,134,0.61,0,0.0,110,0.5,0,0.0,562,2.58,120,0.55,,,,,21816,Republican,80.24
Ohio,Miami__OH,13120,24.71,37079,69.84,514,0.96,0,0.0,315,0.59,0,0.0,1837,3.46,229,0.43,,,,,53094,Republican,69.84
Ohio,Monroe__OH,1662,24.25,4868,71.03,61,0.89,0,0.0,36,0.53,0,0.0,162,2.36,64,0.93,,,,,6853,Republican,71.03
Ohio,Montgomery__OH,122016,46.95,123909,47.68,2377,0.91,0,0.0,2282,0.88,0,0.0,8387,3.23,905,0.35,,,,,259876,Republican,47.68
Ohio,Morgan__OH,1736,26.8,4431,68.41,36,0.55,0,0.0,45,0.69,0,0.0,192,2.96,37,0.57,,,,,6477,Republican,68.41
Ohio,Morrow__OH,3761,22.54,11948,71.6,207,1.22,0,0.0,102,0.61,0,0.0,569,3.41,101,0.61,,,,,16688,Republican,71.6
Ohio,Muskingum__OH,11123,29.86,24056,64.59,321,0.86,0,0.0,261,0.7,0,0.0,1244,3.34,240,0.64,,,,,37245,Republican,64.59
Ohio,Noble__OH,1221,20.22,4549,75.33,30,0.5,0,0.0,34,0.56,0,0.0,152,2.52,53,0.88,,,,,6039,Republican,75.33
Ohio,Ottawa__OH,8285,37.01,12653,56.52,203,0.91,0,0.0,147,0.66,0,0.0,957,4.28,140,0.63,,,,,22385,Republican,56.52
Ohio,Paulding__OH,2093,23.01,6500,71.47,67,0.74,0,0.0,78,0.86,0,0.0,279,3.07,78,0.86,,,,,9095,Republican,71.47
Ohio,Perry__OH,4138,27.4,10228,67.73,122,0.81,0,0.0,103,0.68,0,0.0,405,2.68,105,0.7,,,,,15101,Republican,67.73
Ohio,Pickaway__OH,6529,26.21,17076,68.55,257,1.03,0,0.0,180,0.72,0,0.0,756,3.03,114,0.46,,,,,24912,Republican,68.55
Ohio,Pike__OH,3539,29.61,7902,66.12,86,0.72,0,0.0,58,0.49,0,0.0,283,2.37,83,0.69,,,,,11951,Republican,66.12
Ohio,Portage__OH,32397,42.2,39971,52.07,728,0.95,0,0.0,840,1.09,0,0.0,2415,3.15,411,0.54,,,,,76762,Republican,52.07
Ohio,Preble__OH,4325,20.91,15446,74.69,129,0.62,0,0.0,126,0.61,0,0.0,553,2.67,102,0.49,,,,,20681,Republican,74.69
Ohio,Putnam__OH,2922,15.5,14961,79.34,145,0.77,0,0.0,72,0.38,0,0.0,638,3.38,119,0.63,,,,,18857,Republican,79.34
Ohio,Richland__OH,16085,29.02,36590,66.02,372,0.67,0,0.0,387,0.7,0,0.0,1637,2.95,353,0.64,,,,,55424,Republican,66.02
Ohio,Ross__OH,10356,33.88,18652,61.02,251,0.83,0,0.0,209,0.68,0,0.0,934,3.06,163,0.53,,,,,30565,Republican,61.02
Ohio,Sandusky__OH,9929,35.1,16316,57.68,276,0.97,0,0.0,311,1.1,0,0.0,1263,4.47,190,0.67,,,,,28285,Republican,57.68
Ohio,Scioto__OH,9132,29.46,20550,66.28,240,0.78,0,0.0,217,0.7,0,0.0,699,2.25,165,0.53,,,,,31003,Republican,66.28
Ohio,Seneca__OH,7404,30.62,14825,61.3,223,0.92,0,0.0,242,1.0,0,0.0,1302,5.38,187,0.77,,,,,24183,Republican,61.3
Ohio,Shelby__OH,4243,17.81,18590,78.01,145,0.61,0,0.0,125,0.52,0,0.0,594,2.49,132,0.55,,,,,23829,Republican,78.01
Ohio,Stark__OH,68146,38.68,98388,55.85,1483,0.84,0,0.0,1393,0.79,0,0.0,5693,3.23,1062,0.6,,,,,176165,Republican,55.85
Ohio,Summit__OH,134256,51.57,112026,43.03,3221,1.23,0,0.0,2330,0.89,0,0.0,7472,2.87,1041,0.4,,,,,260346,Democrat,51.57
Ohio,Trumbull__OH,43014,44.49,49024,50.71,765,0.79,0,0.0,849,0.88,0,0.0,2489,2.57,535,0.55,,,,,96676,Republican,50.71
Ohio,Tuscarawas__OH,12188,29.29,26918,64.7,346,0.83,0,0.0,287,0.69,0,0.0,1606,3.86,261,0.63,,,,,41606,Republican,64.7
Ohio,Union__OH,7718,27.87,18096,65.34,434,1.57,0,0.0,207,0.75,0,0.0,1119,4.04,121,0.44,,,,,27695,Republican,65.34
Ohio,Van_Wert__OH,2697,19.59,10469,76.03,1,0.01,0,0.0,105,0.76,0,0.0,429,3.12,69,0.5,,,,,13770,Republican,76.03
Ohio,Vinton__OH,1351,24.39,3883,70.09,38,0.69,0,0.0,43,0.78,0,0.0,168,3.03,57,1.03,,,,,5540,Republican,70.09
Ohio,Warren__OH,33730,28.51,77643,65.63,1545,1.31,0,0.0,715,0.6,0,0.0,4335,3.66,341,0.29,,,,,118309,Republican,65.63
Ohio,Washington__OH,8026,26.63,20514,68.07,313,1.04,0,0.0,208,0.69,0,0.0,892,2.96,184,0.61,,,,,30137,Republican,68.07
Ohio,Wayne__OH,15031,29.93,32270,64.26,601,1.19,0,0.0,379,0.75,0,0.0,1624,3.23,312,0.62,,,,,50217,Republican,64.26
Ohio,Williams__OH,4358,25.18,11939,68.98,47,0.27,0,0.0,130,0.75,0,0.0,703,4.06,131,0.76,,,,,17308,Republican,68.98
Ohio,Wood__OH,27318,42.14,32498,50.13,713,1.1,0,0.0,689,1.06,0,0.0,3264,5.04,344,0.53,,,,,64826,Republican,50.13
Ohio,Wyandot__OH,2515,23.64,7468,70.2,70,0.66,0,0.0,85,0.8,0,0.0,437,4.11,63,0.59,,,,,10638,Republican,70.2
Oklahoma,Adair__OK,1382,21.22,4787,73.5,0,0.0,344,5.28,0,0.0,0,0.0,0,0.0,0,0.0,,,,,6513,Republican,73.5
Oklahoma,Alfalfa__OK,216,9.57,1933,85.61,0,0.0,109,4.82,0,0.0,0,0.0,0,0.0,0,0.0,,,,,2258,Republican,85.61
Oklahoma,Atoka__OK,795,15.84,4084,81.39,0,0.0,139,2.77,0,0.0,0,0.0,0,0.0,0,0.0,,,,,5018,Republican,81.39
Oklahoma,Beaver__OK,176,7.85,1993,88.85,0,0.0,74,3.3,0,0.0,0,0.0,0,0.0,0,0.0,,,,,2243,Republican,88.85
Oklahoma,Beckham__OK,960,12.71,6308,83.53,0,0.0,284,3.76,0,0.0,0,0.0,0,0.0,0,0.0,,,,,7552,Republican,83.53
Oklahoma,Blaine__OK,711,18.75,2884,76.03,0,0.0,198,5.22,0,0.0,0,0.0,0,0.0,0,0.0,,,,,3793,Republican,76.03
Oklahoma,Bryan__OK,2804,20.29,10478,75.83,0,0.0,536,3.88,0,0.0,0,0.0,0,0.0,0,0.0,,,,,13818,Republican,75.83
Oklahoma,Caddo__OK,2420,25.89,6482,69.34,0,0.0,446,4.77,0,0.0,0,0.0,0,0.0,0,0.0,,,,,9348,Republican,69.34
Oklahoma,Canadian__OK,11674,21.12,39986,72.34,0,0.0,3618,6.54,0,0.0,0,0.0,0,0.0,0,0.0,,,,,55278,Republican,72.34
Oklahoma,Carter__OK,4002,21.59,13752,74.2,0,0.0,780,4.21,0,0.0,0,0.0,0,0.0,0,0.0,,,,,18534,Republican,74.2
Oklahoma,Cherokee__OK,5456,33.09,9994,60.61,0,0.0,1040,6.3,0,0.0,0,0.0,0,0.0,0,0.0,,,,,16490,Republican,60.61
Oklahoma,Choctaw__OK,1067,19.66,4206,77.52,0,0.0,153,2.82,0,0.0,0,0.0,0,0.0,0,0.0,,,,,5426,Republican,77.52
Oklahoma,Cimarron__OK,71,6.58,963,89.25,0,0.0,45,4.17,0,0.0,0,0.0,0,0.0,0,0.0,,,,,1079,Republican,89.25
Oklahoma,Cleveland__OK,38829,35.48,62538,57.14,0,0.0,8083,7.38,0,0.0,0,0.0,0,0.0,0,0.0,,,,,109450,Republican,57.14
Oklahoma,Coal__OK,411,17.13,1898,79.12,0,0.0,90,3.75,0,0.0,0,0.0,0,0.0,0,0.0,,,,,2399,Republican,79.12
Oklahoma,Comanche__OK,11463,35.2,19183,58.91,0,0.0,1918,5.89,0,0.0,0,0.0,0,0.0,0,0.0,,,,,32564,Republican,58.91
Oklahoma,Cotton__OK,424,16.3,2054,78.94,0,0.0,124,4.76,0,0.0,0,0.0,0,0.0,0,0.0,,,,,2602,Republican,78.94
Oklahoma,Craig__OK,1252,21.64,4283,74.04,0,0.0,250,4.32,0,0.0,0,0.0,0,0.0,0,0.0,,,,,5785,Republican,74.04
Oklahoma,Creek__OK,5841,20.26,21575,74.84,0,0.0,1414,4.9,0,0.0,0,0.0,0,0.0,0,0.0,,,,,28830,Republican,74.84
Oklahoma,Custer__OK,2104,19.96,7826,74.24,0,0.0,611,5.8,0,0.0,0,0.0,0,0.0,0,0.0,,,,,10541,Republican,74.24
Oklahoma,Delaware__OK,3311,21.07,11826,75.25,0,0.0,579,3.68,0,0.0,0,0.0,0,0.0,0,0.0,,,,,15716,Republican,75.25
Oklahoma,Dewey__OK,222,9.88,1965,87.41,0,0.0,61,2.71,0,0.0,0,0.0,0,0.0,0,0.0,,,,,2248,Republican,87.41
Oklahoma,Ellis__OK,155,8.48,1611,88.18,0,0.0,61,3.34,0,0.0,0,0.0,0,0.0,0,0.0,,,,,1827,Republican,88.18
Oklahoma,Garfield__OK,4397,20.25,16009,73.74,0,0.0,1304,6.01,0,0.0,0,0.0,0,0.0,0,0.0,,,,,21710,Republican,73.74
Oklahoma,Garvin__OK,1855,17.59,8253,78.26,0,0.0,438,4.15,0,0.0,0,0.0,0,0.0,0,0.0,,,,,10546,Republican,78.26
Oklahoma,Grady__OK,3882,17.42,17316,77.7,0,0.0,1088,4.88,0,0.0,0,0.0,0,0.0,0,0.0,,,,,22286,Republican,77.7
Oklahoma,Grant__OK,288,13.08,1827,83.01,0,0.0,86,3.91,0,0.0,0,0.0,0,0.0,0,0.0,,,,,2201,Republican,83.01
Oklahoma,Greer__OK,323,17.04,1482,78.16,0,0.0,91,4.8,0,0.0,0,0.0,0,0.0,0,0.0,,,,,1896,Republican,78.16
Oklahoma,Harmon__OK,225,23.03,715,73.18,0,0.0,37,3.79,0,0.0,0,0.0,0,0.0,0,0.0,,,,,977,Republican,73.18
Oklahoma,Harper__OK,134,8.94,1318,87.93,0,0.0,47,3.13,0,0.0,0,0.0,0,0.0,0,0.0,,,,,1499,Republican,87.93
Oklahoma,Haskell__OK,882,18.62,3701,78.11,0,0.0,155,3.27,0,0.0,0,0.0,0,0.0,0,0.0,,,,,4738,Republican,78.11
Oklahoma,Hughes__OK,961,21.23,3388,74.86,0,0.0,177,3.91,0,0.0,0,0.0,0,0.0,0,0.0,,,,,4526,Republican,74.86
Oklahoma,Jackson__OK,1473,18.87,5969,76.47,0,0.0,364,4.66,0,0.0,0,0.0,0,0.0,0,0.0,,,,,7806,Republican,76.47
Oklahoma,Jefferson__OK,365,15.53,1910,81.28,0,0.0,75,3.19,0,0.0,0,0.0,0,0.0,0,0.0,,,,,2350,Republican,81.28
Oklahoma,Johnston__OK,786,19.56,3093,76.98,0,0.0,139,3.46,0,0.0,0,0.0,0,0.0,0,0.0,,,,,4018,Republican,76.98
Oklahoma,Kay__OK,3738,22.25,12172,72.44,0,0.0,893,5.31,0,0.0,0,0.0,0,0.0,0,0.0,,,,,16803,Republican,72.44
Oklahoma,Kingfisher__OK,786,12.82,5156,84.1,0,0.0,189,3.08,0,0.0,0,0.0,0,0.0,0,0.0,,,,,6131,Republican,84.1
Oklahoma,Kiowa__OK,767,21.96,2596,74.32,0,0.0,130,3.72,0,0.0,0,0.0,0,0.0,0,0.0,,,,,3493,Republican,74.32
Oklahoma,Latimer__OK,797,19.65,3100,76.43,0,0.0,159,3.92,0,0.0,0,0.0,0,0.0,0,0.0,,,,,4056,Republican,76.43
Oklahoma,Le_Flore__OK,3250,18.87,13362,77.59,0,0.0,609,3.54,0,0.0,0,0.0,0,0.0,0,0.0,,,,,17221,Republican,77.59
Oklahoma,Lincoln__OK,2430,17.33,10854,77.39,0,0.0,741,5.28,0,0.0,0,0.0,0,0.0,0,0.0,,,,,14025,Republican,77.39
Oklahoma,Logan__OK,4248,22.38,13633,71.83,0,0.0,1098,5.79,0,0.0,0,0.0,0,0.0,0,0.0,,,,,18979,Republican,71.83
Oklahoma,Love__OK,735,19.4,2922,77.12,0,0.0,132,3.48,0,0.0,0,0.0,0,0.0,0,0.0,,,,,3789,Republican,77.12
Oklahoma,McClain__OK,2894,17.17,13169,78.12,0,0.0,795,4.71,0,0.0,0,0.0,0,0.0,0,0.0,,,,,16858,Republican,78.12
Oklahoma,McCurtain__OK,1802,16.8,8656,80.7,0,0.0,268,2.5,0,0.0,0,0.0,0,0.0,0,0.0,,,,,10726,Republican,80.7
Oklahoma,McIntosh__OK,2123,26.66,5505,69.13,0,0.0,335,4.21,0,0.0,0,0.0,0,0.0,0,0.0,,,,,7963,Republican,69.13
Oklahoma,Major__OK,310,9.1,2948,86.53,0,0.0,149,4.37,0,0.0,0,0.0,0,0.0,0,0.0,,,,,3407,Republican,86.53
Oklahoma,Marshall__OK,1096,19.96,4206,76.58,0,0.0,190,3.46,0,0.0,0,0.0,0,0.0,0,0.0,,,,,5492,Republican,76.58
Oklahoma,Mayes__OK,3423,21.78,11555,73.52,0,0.0,739,4.7,0,0.0,0,0.0,0,0.0,0,0.0,,,,,15717,Republican,73.52
Oklahoma,Murray__OK,1087,19.66,4175,75.52,0,0.0,266,4.82,0,0.0,0,0.0,0,0.0,0,0.0,,,,,5528,Republican,75.52
Oklahoma,Muskogee__OK,7977,32.94,15043,62.12,0,0.0,1196,4.94,0,0.0,0,0.0,0,0.0,0,0.0,,,,,24216,Republican,62.12
Oklahoma,Noble__OK,901,18.47,3715,76.16,0,0.0,262,5.37,0,0.0,0,0.0,0,0.0,0,0.0,,,,,4878,Republican,76.16
Oklahoma,Nowata__OK,742,17.51,3321,78.38,0,0.0,174,4.11,0,0.0,0,0.0,0,0.0,0,0.0,,,,,4237,Republican,78.38
Oklahoma,Okfuskee__OK,943,23.92,2800,71.01,0,0.0,200,5.07,0,0.0,0,0.0,0,0.0,0,0.0,,,,,3943,Republican,71.01
Oklahoma,Oklahoma__OK,112813,41.18,141569,51.68,0,0.0,19560,7.14,0,0.0,0,0.0,0,0.0,0,0.0,,,,,273942,Republican,51.68
Oklahoma,Okmulgee__OK,4385,31.44,8944,64.12,0,0.0,620,4.44,0,0.0,0,0.0,0,0.0,0,0.0,,,,,13949,Republican,64.12
Oklahoma,Osage__OK,5597,29.51,12577,66.31,0,0.0,792,4.18,0,0.0,0,0.0,0,0.0,0,0.0,,,,,18966,Republican,66.31
Oklahoma,Ottawa__OK,2584,24.17,7631,71.38,0,0.0,475,4.45,0,0.0,0,0.0,0,0.0,0,0.0,,,,,10690,Republican,71.38
Oklahoma,Pawnee__OK,1344,21.12,4729,74.31,0,0.0,291,4.57,0,0.0,0,0.0,0,0.0,0,0.0,,,,,6364,Republican,74.31
Oklahoma,Payne__OK,8788,31.66,16651,59.98,0,0.0,2321,8.36,0,0.0,0,0.0,0,0.0,0,0.0,,,,,27760,Republican,59.98
Oklahoma,Pittsburg__OK,3711,21.49,12753,73.84,0,0.0,807,4.67,0,0.0,0,0.0,0,0.0,0,0.0,,,,,17271,Republican,73.84
Oklahoma,Pontotoc__OK,3637,24.52,10431,70.33,0,0.0,763,5.15,0,0.0,0,0.0,0,0.0,0,0.0,,,,,14831,Republican,70.33
Oklahoma,Pottawatomie__OK,6015,23.63,17848,70.12,0,0.0,1589,6.25,0,0.0,0,0.0,0,0.0,0,0.0,,,,,25452,Republican,70.12
Oklahoma,Pushmataha__OK,748,16.69,3581,79.88,0,0.0,154,3.43,0,0.0,0,0.0,0,0.0,0,0.0,,,,,4483,Republican,79.88
Oklahoma,Roger_Mills__OK,151,8.58,1547,87.95,0,0.0,61,3.47,0,0.0,0,0.0,0,0.0,0,0.0,,,,,1759,Republican,87.95
Oklahoma,Rogers__OK,7902,19.34,30913,75.65,0,0.0,2047,5.01,0,0.0,0,0.0,0,0.0,0,0.0,,,,,40862,Republican,75.65
Oklahoma,Seminole__OK,2071,25.77,5613,69.84,0,0.0,353,4.39,0,0.0,0,0.0,0,0.0,0,0.0,,,,,8037,Republican,69.84
Oklahoma,Sequoyah__OK,3061,21.2,10888,75.42,0,0.0,488,3.38,0,0.0,0,0.0,0,0.0,0,0.0,,,,,14437,Republican,75.42
Oklahoma,Stephens__OK,3086,17.24,14182,79.21,0,0.0,636,3.55,0,0.0,0,0.0,0,0.0,0,0.0,,,,,17904,Republican,79.21
Oklahoma,Texas__OK,858,14.84,4621,79.95,0,0.0,301,5.21,0,0.0,0,0.0,0,0.0,0,0.0,,,,,5780,Republican,79.95
