State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Perot_Votes,Perot_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Andre Marrou Libertarian_Votes,Andre Marrou Libertarian_Pct,Perot [ 4 ] Independent_Votes,Perot [ 4 ] Independent_Pct,Andre Marrou [ 4 ] Libertarian_Votes,Andre Marrou [ 4 ] Libertarian_Pct,Various candidates [ 4 ] Other parties_Votes,Various candidates [ 4 ] Other parties_Pct,All Others Various_Votes,All Others Various_Pct,Bo Gritz [ 5 ] Independent_Votes,Bo Gritz [ 5 ] Independent_Pct,Various candidates [ 5 ] Other parties_Votes,Various candidates [ 5 ] Other parties_Pct,Others_Votes,Others_Pct,Perot [ 7 ] Independent_Votes,Perot [ 7 ] Independent_Pct,John Hagelin [ 7 ] Natural Law_Votes,John Hagelin [ 7 ] Natural Law_Pct,Various candidates [ 7 ] Other parties_Votes,Various candidates [ 7 ] Other parties_Pct,Perot [ 6 ] Independent_Votes,Perot [ 6 ] Independent_Pct,Andre Marrou [ 6 ] Libertarian_Votes,Andre Marrou [ 6 ] Libertarian_Pct,Various candidates [ 6 ] Other parties_Votes,Various candidates [ 6 ] Other parties_Pct,Bo Gritz America First_Votes,Bo Gritz America First_Pct,Lenora Fulani Independent_Votes,Lenora Fulani Independent_Pct,John Hagelin Independent_Votes,John Hagelin Independent_Pct,Perot [ 3 ] Independent_Votes,Perot [ 3 ] Independent_Pct,Andre Marrou [ 3 ] Libertarian_Votes,Andre Marrou [ 3 ] Libertarian_Pct,Various candidates [ 3 ] Other parties_Votes,Various candidates [ 3 ] Other parties_Pct,Lyndon LaRouche Independent_Votes,Lyndon LaRouche Independent_Pct,Various candidates Independent_Votes,Various candidates Independent_Pct,Bo Gritz Populist_Votes,Bo Gritz Populist_Pct,Total_Votes,Winner,Winner_Pct
Arkansas,Nevada__AR,2242,56.79,1217,30.83,455,11.52,34,0.86,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3948,Democrat,56.79
Arkansas,Newton__AR,1765,42.59,1730,41.75,608,14.67,41,0.99,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4144,Democrat,42.59
Arkansas,Ouachita__AR,7411,59.69,3711,29.89,1238,9.97,55,0.44,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12415,Democrat,59.69
Arkansas,Perry__AR,1906,54.39,1162,33.16,412,11.76,24,0.68,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3504,Democrat,54.39
Arkansas,Phillips__AR,6456,65.63,2695,27.4,634,6.45,52,0.53,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9837,Democrat,65.63
Arkansas,Pike__AR,2168,51.23,1577,37.26,472,11.15,15,0.35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4232,Democrat,51.23
Arkansas,Poinsett__AR,5341,62.31,2425,28.29,761,8.88,44,0.51,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8571,Democrat,62.31
Arkansas,Polk__AR,3162,43.81,2757,38.2,1225,16.97,73,1.01,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7217,Democrat,43.81
Arkansas,Pope__AR,7704,43.13,8056,45.1,1989,11.14,113,0.63,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17862,Republican,45.1
Arkansas,Prairie__AR,2366,59.81,1154,29.17,434,10.97,2,0.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3956,Democrat,59.81
Arkansas,Pulaski__AR,79482,58.03,47789,34.89,8751,6.39,935,0.68,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136957,Democrat,58.03
Arkansas,Randolph__AR,3921,62.1,1766,27.97,578,9.15,49,0.78,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6314,Democrat,62.1
Arkansas,St__Francis__AR,6548,61.57,3289,30.93,766,7.2,32,0.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10635,Democrat,61.57
Arkansas,Saline__AR,12671,49.38,10105,39.38,2751,10.72,134,0.52,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25661,Democrat,49.38
Arkansas,Scott__AR,2228,48.84,1695,37.15,610,13.37,29,0.64,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4562,Democrat,48.84
Arkansas,Searcy__AR,1679,42.14,1772,44.48,503,12.63,30,0.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3984,Republican,44.48
Arkansas,Sebastian__AR,16570,41.78,16817,42.4,6023,15.19,249,0.63,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39659,Republican,42.4
Arkansas,Sevier__AR,2558,51.05,1592,31.77,643,12.83,218,4.35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5011,Democrat,51.05
Arkansas,Sharp__AR,3761,52.27,2486,34.55,921,12.8,28,0.39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7196,Democrat,52.27
Arkansas,Stone__AR,2622,52.03,1672,33.18,697,13.83,48,0.95,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5039,Democrat,52.03
Arkansas,Union__AR,8786,47.29,7305,39.32,1919,10.33,570,3.07,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18580,Democrat,47.29
Arkansas,Van_Buren__AR,3819,51.88,2612,35.48,888,12.06,42,0.57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7361,Democrat,51.88
Arkansas,Washington__AR,22029,46.01,20292,42.38,5304,11.08,255,0.53,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47880,Democrat,46.01
Arkansas,White__AR,10494,48.67,8538,39.6,2366,10.97,165,0.77,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21563,Democrat,48.67
Arkansas,Woodruff__AR,2589,74.08,676,19.34,227,6.49,3,0.09,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3495,Democrat,74.08
Arkansas,Yell__AR,4165,54.49,2506,32.79,940,12.3,32,0.42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7643,Democrat,54.49
California,Alameda__CA,334224,63.04,109292,20.62,81643,15.4,4986,0.94,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530145,Democrat,63.04
California,Alpine__CA,215,34.07,222,35.18,186,29.48,8,1.27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631,Republican,35.18
California,Amador__CA,5286,34.25,5477,35.49,4553,29.5,118,0.76,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15434,Republican,35.49
California,Butte__CA,32489,38.22,31608,37.18,20231,23.8,686,0.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85014,Democrat,38.22
California,Calaveras__CA,5989,35.25,6006,35.35,4848,28.53,148,0.87,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16991,Republican,35.35
California,Colusa__CA,1798,31.91,2589,45.94,1206,21.4,42,0.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5635,Republican,45.94
California,Contra_Costa__CA,194960,50.93,112965,29.51,72518,18.94,2380,0.62,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382823,Democrat,50.93
California,Del_Norte__CA,3639,38.91,3083,32.96,2575,27.53,56,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9353,Democrat,38.91
California,El_Dorado__CA,21012,32.38,25906,39.92,17503,26.97,466,0.72,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64887,Republican,39.92
California,Fresno__CA,92418,42.17,89137,40.67,36299,16.56,1307,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219161,Democrat,42.17
California,Glenn__CA,2666,30.24,3812,43.24,2278,25.84,60,0.68,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8816,Republican,43.24
California,Humboldt__CA,28854,48.07,18299,30.49,12340,20.56,528,0.88,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60021,Democrat,48.07
California,Imperial__CA,11109,43.88,9759,38.55,4247,16.77,203,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25318,Democrat,43.88
California,Inyo__CA,2695,31.84,3689,43.58,1999,23.62,81,0.96,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8464,Republican,43.58
California,Kern__CA,60510,33.75,80762,45.05,36891,20.58,1100,0.61,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179263,Republican,45.05
California,Kings__CA,9982,38.91,10673,41.61,4899,19.1,97,0.38,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25651,Republican,41.61
California,Lake__CA,10548,45.44,6678,28.77,5797,24.97,190,0.82,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23213,Democrat,45.44
California,Lassen__CA,3388,32.7,3836,37.02,3004,28.99,134,1.29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10362,Republican,37.02
California,Los_Angeles__CA,1446529,52.54,799607,29.04,488624,17.75,18643,0.68,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2753403,Democrat,52.54
California,Madera__CA,10863,35.92,13066,43.2,6156,20.35,160,0.53,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30245,Republican,43.2
California,Marin__CA,76158,58.27,30479,23.32,22986,17.59,1084,0.83,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130707,Democrat,58.27
California,Mariposa__CA,3023,36.48,2982,35.98,2211,26.68,71,0.86,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8287,Democrat,36.48
California,Mendocino__CA,18344,50.21,7958,21.78,9753,26.69,483,1.32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36538,Democrat,50.21
California,Merced__CA,20133,40.85,17981,36.48,10914,22.15,256,0.52,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49284,Democrat,40.85
California,Modoc__CA,1489,32.19,1803,38.98,1269,27.44,64,1.38,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4625,Republican,38.98
California,Mono__CA,1489,34.19,1570,36.05,1248,28.66,48,1.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4355,Republican,36.05
California,Monterey__CA,54861,47.01,36461,31.25,24472,20.97,895,0.77,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116689,Democrat,47.01
California,Napa__CA,24215,45.3,15662,29.3,13150,24.6,428,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53455,Democrat,45.3
California,Nevada__CA,15433,34.92,17343,39.24,11072,25.05,353,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44201,Republican,39.24
California,Orange__CA,306930,31.56,426613,43.87,232394,23.9,6612,0.68,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972549,Republican,43.87
California,Placer__CA,30783,33.69,38298,41.92,21741,23.8,544,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91366,Republican,41.92
California,Plumas__CA,3742,37.61,3599,36.17,2551,25.64,57,0.57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9949,Democrat,37.61
California,Riverside__CA,166241,38.64,159457,37.06,102233,23.76,2344,0.54,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430275,Democrat,38.64
California,Sacramento__CA,197540,43.56,160366,35.36,91412,20.16,4194,0.92,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453512,Democrat,43.56
California,San_Benito__CA,5354,42.03,4112,32.28,3182,24.98,91,0.71,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12739,Democrat,42.03
California,San_Bernardino__CA,183634,38.74,176563,37.24,109183,23.03,4690,0.99,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474070,Democrat,38.74
California,San_Diego__CA,367397,37.24,352125,35.69,259249,26.28,7875,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986646,Democrat,37.24
California,San_Francisco__CA,233263,72.4,57352,17.8,29018,9.01,2574,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322207,Democrat,72.4
California,San_Joaquin__CA,63655,41.28,58355,37.84,31205,20.24,995,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154210,Democrat,41.28
California,San_Luis_Obispo__CA,40136,38.36,36384,34.78,27314,26.11,785,0.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104619,Democrat,38.36
California,San_Mateo__CA,149232,53.97,75080,27.15,50465,18.25,1731,0.63,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276508,Democrat,53.97
California,Santa_Barbara__CA,69215,42.53,57375,35.25,35105,21.57,1061,0.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162756,Democrat,42.53
California,Santa_Clara__CA,296265,49.21,170870,28.38,128895,21.41,6025,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602055,Democrat,49.21
California,Santa_Cruz__CA,66183,58.06,24916,21.86,21615,18.96,1278,1.12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113992,Democrat,58.06
California,Shasta__CA,21605,31.61,28190,41.24,17990,26.32,574,0.84,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68359,Republican,41.24
California,Sierra__CA,653,34.83,691,36.85,519,27.68,12,0.64,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875,Republican,36.85
California,Siskiyou__CA,8254,39.91,6660,32.21,5567,26.92,198,0.96,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20679,Democrat,39.91
California,Solano__CA,64320,48.69,38883,29.43,27851,21.08,1057,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132111,Democrat,48.69
California,Sonoma__CA,104334,52.78,47619,24.09,43859,22.19,1879,0.95,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197691,Democrat,52.78
California,Stanislaus__CA,52415,40.95,47275,36.93,27651,21.6,664,0.52,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128005,Democrat,40.95
California,Sutter__CA,7883,30.48,12956,50.1,4881,18.87,140,0.54,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25860,Republican,50.1
California,Tehama__CA,7508,35.79,7419,35.36,5884,28.05,168,0.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20979,Democrat,35.79
California,Trinity__CA,1967,32.63,1886,31.28,2092,34.7,84,1.39,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6029,Perot,34.7
California,Tulare__CA,31188,35.22,40482,45.71,16430,18.55,453,0.51,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88553,Republican,45.71
California,Tuolumne__CA,9216,38.12,8525,35.26,6294,26.03,143,0.59,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24178,Democrat,38.12
California,Ventura__CA,99011,36.99,94911,35.46,71844,26.84,1881,0.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267647,Democrat,36.99
California,Yolo__CA,33297,53.33,17574,28.15,11073,17.73,492,0.79,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62436,Democrat,53.33
California,Yuba__CA,5785,34.24,7333,43.4,3637,21.53,140,0.83,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16895,Republican,43.4
Colorado,Adams__CO,45357,44,30856,29.93,0,0,0,0,0,0,26379,25.59,385,0.37,100,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103077,Democrat,44
Colorado,Alamosa__CO,1928,41.76,1572,34.05,0,0,0,0,0,0,1089,23.59,16,0.35,12,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4617,Democrat,41.76
Colorado,Arapahoe__CO,66607,36.21,72221,39.26,0,0,0,0,0,0,44363,24.12,608,0.33,136,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183935,Republican,39.26
Colorado,Archuleta__CO,819,29.08,1242,44.11,0,0,0,0,0,0,741,26.31,11,0.39,3,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2816,Republican,44.11
Colorado,Baca__CO,726,27.69,1240,47.29,0,0,0,0,0,0,647,24.68,5,0.19,4,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2622,Republican,47.29
Colorado,Bent__CO,985,43.64,759,33.63,0,0,0,0,0,0,506,22.42,4,0.18,3,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2257,Democrat,43.64
Colorado,Boulder__CO,64567,50.93,33553,26.47,0,0,0,0,0,0,27762,21.9,735,0.58,154,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126771,Democrat,50.93
Colorado,Chaffee__CO,2284,36.36,2419,38.51,0,0,0,0,0,0,1549,24.66,22,0.35,8,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6282,Republican,38.51
Colorado,Cheyenne__CO,301,24.83,615,50.74,0,0,0,0,0,0,292,24.09,4,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212,Republican,50.74
Colorado,Clear_Creek__CO,1744,39.1,1356,30.4,0,0,0,0,0,0,1308,29.33,44,0.99,8,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4460,Democrat,39.1
Colorado,Conejos__CO,1705,49.21,1160,33.48,0,0,0,0,0,0,578,16.68,18,0.52,4,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3465,Democrat,49.21
Colorado,Costilla__CO,1180,67.31,366,20.88,0,0,0,0,0,0,199,11.35,3,0.17,5,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753,Democrat,67.31
Colorado,Crowley__CO,570,39.09,602,41.29,0,0,0,0,0,0,276,18.93,6,0.41,4,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1458,Republican,41.29
Colorado,Custer__CO,343,24.95,651,47.35,0,0,0,0,0,0,368,26.76,7,0.51,6,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375,Republican,47.35
Colorado,Delta__CO,3424,32.63,4359,41.54,0,0,0,0,0,0,2627,25.03,41,0.39,43,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10494,Republican,41.54
Colorado,Denver__CO,121961,56.13,55418,25.5,0,0,0,0,0,0,37298,17.17,2293,1.06,319,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217289,Democrat,56.13
Colorado,Dolores__CO,242,28.61,315,37.23,0,0,0,0,0,0,285,33.69,3,0.35,1,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846,Republican,37.23
Colorado,Douglas__CO,9991,24.94,18592,46.41,0,0,0,0,0,0,11329,28.28,126,0.31,22,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40060,Republican,46.41
Colorado,Eagle__CO,3870,35.57,3100,28.49,0,0,0,0,0,0,3821,35.12,61,0.56,28,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10880,Democrat,35.57
Colorado,El_Paso__CO,45827,27.41,86044,51.47,0,0,0,0,0,0,34346,20.55,797,0.48,155,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167169,Republican,51.47
Colorado,Elbert__CO,1237,24.52,2205,43.71,0,0,0,0,0,0,1567,31.06,26,0.52,10,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5045,Republican,43.71
Colorado,Fremont__CO,5356,35.4,5961,39.4,0,0,0,0,0,0,3709,24.51,76,0.5,29,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15131,Republican,39.4
Colorado,Garfield__CO,5082,36.36,4404,31.51,0,0,0,0,0,0,4408,31.54,58,0.41,24,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13976,Democrat,36.36
Colorado,Gilpin__CO,726,41.27,462,26.26,0,0,0,0,0,0,545,30.98,20,1.14,6,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759,Democrat,41.27
Colorado,Grand__CO,1678,34.12,1763,35.85,0,0,0,0,0,0,1454,29.56,18,0.37,5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4918,Republican,35.85
Colorado,Gunnison__CO,2389,41.48,1662,28.86,0,0,0,0,0,0,1671,29.02,28,0.49,9,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5759,Democrat,41.48
Colorado,Hinsdale__CO,151,31.72,188,39.5,0,0,0,0,0,0,136,28.57,1,0.21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,Republican,39.5
Colorado,Huerfano__CO,1224,52.92,685,29.62,0,0,0,0,0,0,385,16.65,14,0.61,5,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2313,Democrat,52.92
Colorado,Jackson__CO,216,22.36,422,43.69,0,0,0,0,0,0,326,33.75,2,0.21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966,Republican,43.69
Colorado,Jefferson__CO,80834,36.22,82705,37.05,0,0,0,0,0,0,58404,26.17,979,0.44,281,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223203,Republican,37.05
Colorado,Kiowa__CO,290,28.16,472,45.83,0,0,0,0,0,0,267,25.92,1,0.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030,Republican,45.83
Colorado,Kit_Carson__CO,925,25.29,1801,49.23,0,0,0,0,0,0,919,25.12,11,0.3,2,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3658,Republican,49.23
Colorado,La_Plata__CO,5913,37.87,5522,35.37,0,0,0,0,0,0,4083,26.15,62,0.4,33,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15613,Democrat,37.87
Colorado,Lake__CO,1426,48.79,605,20.7,0,0,0,0,0,0,863,29.52,22,0.75,7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2923,Democrat,48.79
Colorado,Larimer__CO,38232,38.36,35995,36.12,0,0,0,0,0,0,24879,24.96,418,0.42,136,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99660,Democrat,38.36
Colorado,Las_Animas__CO,3847,58.56,1739,26.47,0,0,0,0,0,0,953,14.51,25,0.38,5,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6569,Democrat,58.56
Colorado,Lincoln__CO,640,27.75,1079,46.79,0,0,0,0,0,0,581,25.2,6,0.26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2306,Republican,46.79
Colorado,Logan__CO,2718,32.57,3420,40.98,0,0,0,0,0,0,2184,26.17,20,0.24,3,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8345,Republican,40.98
Colorado,Mesa__CO,15162,34.41,18169,41.23,0,0,0,0,0,0,10474,23.77,181,0.41,81,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44067,Republican,41.23
Colorado,Mineral__CO,171,38.08,159,35.41,0,0,0,0,0,0,117,26.06,1,0.22,1,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449,Democrat,38.08
Colorado,Moffat__CO,1386,27.2,1809,35.51,0,0,0,0,0,0,1875,36.8,21,0.41,4,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5095,Perot,36.8
Colorado,Montezuma__CO,2270,29.72,3124,40.9,0,0,0,0,0,0,2205,28.87,26,0.34,13,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7638,Republican,40.9
Colorado,Montrose__CO,3713,31.67,4847,41.35,0,0,0,0,0,0,3093,26.38,41,0.35,29,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11723,Republican,41.35
Colorado,Morgan__CO,2985,33.43,3724,41.7,0,0,0,0,0,0,2175,24.36,39,0.44,7,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8930,Republican,41.7
Colorado,Otero__CO,3485,41.92,3120,37.53,0,0,0,0,0,0,1590,19.13,102,1.23,16,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8313,Democrat,41.92
