State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Eric Hass Socialist Labor_Votes,Eric Hass Socialist Labor_Pct,Orval Faubus National States' Rights_Votes,Orval Faubus National States' Rights_Pct,Farrell Dobbs Socialist Workers_Votes,Farrell Dobbs Socialist Workers_Pct,All Others Various_Votes,All Others Various_Pct,Others_Votes,Others_Pct,Farrell Dobbs No Party Listed_Votes,Farrell Dobbs No Party Listed_Pct,Rutherford Decker Prohibition_Votes,Rutherford Decker Prohibition_Pct,Unpledged electors States’ Rights_Votes,Unpledged electors States’ Rights_Pct,Various Candidates Write-ins_Votes,Various Candidates Write-ins_Pct,Lars Daly Independent_Votes,Lars Daly Independent_Pct,Eric Hass Industrial Government_Votes,Eric Hass Industrial Government_Pct,Various candidates Write-ins_Votes,Various candidates Write-ins_Pct,Orval Faubus National States’ Rights_Votes,Orval Faubus National States’ Rights_Pct,C. Benton Coiner Virginia Conservative_Votes,C. Benton Coiner Virginia Conservative_Pct,Total_Votes,Winner,Winner_Pct
Ohio,Licking__OH,13335,36.05,23653,63.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,36988,Republican,63.95
Ohio,Logan__OH,5279,31.82,11311,68.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,16590,Republican,68.18
Ohio,Lorain__OH,43487,52.49,39361,47.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,82848,Democrat,52.49
Ohio,Lucas__OH,102825,52.06,94679,47.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,197504,Democrat,52.06
Ohio,Madison__OH,3677,33.63,7256,66.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,10933,Republican,66.37
Ohio,Mahoning__OH,82143,61.27,51927,38.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,134070,Democrat,61.27
Ohio,Marion__OH,9598,38.69,15210,61.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,24808,Republican,61.31
Ohio,Medina__OH,9796,37.79,16123,62.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,25919,Republican,62.21
Ohio,Meigs__OH,3472,33.23,6976,66.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,10448,Republican,66.77
Ohio,Mercer__OH,7730,49.98,7735,50.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,15465,Republican,50.02
Ohio,Miami__OH,11770,34.7,22151,65.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,33921,Republican,65.3
Ohio,Monroe__OH,3144,43.37,4106,56.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,7250,Republican,56.63
Ohio,Montgomery__OH,98325,47.29,109602,52.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,207927,Republican,52.71
Ohio,Morgan__OH,1823,29.18,4424,70.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,6247,Republican,70.82
Ohio,Morrow__OH,2736,30.09,6357,69.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,9093,Republican,69.91
Ohio,Muskingum__OH,13254,38.12,21518,61.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,34772,Republican,61.88
Ohio,Noble__OH,2036,34.01,3951,65.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,5987,Republican,65.99
Ohio,Ottawa__OH,6612,41.66,9260,58.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,15872,Republican,58.34
Ohio,Paulding__OH,2825,36.28,4961,63.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,7786,Republican,63.72
Ohio,Perry__OH,5191,40.4,7658,59.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,12849,Republican,59.6
Ohio,Pickaway__OH,4870,38.37,7821,61.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,12691,Republican,61.63
Ohio,Pike__OH,4339,54.08,3684,45.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,8023,Democrat,54.08
Ohio,Portage__OH,18528,48.55,19634,51.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,38162,Republican,51.45
Ohio,Preble__OH,5467,38.31,8802,61.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,14269,Republican,61.69
Ohio,Putnam__OH,6039,46.91,6834,53.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,12873,Republican,53.09
Ohio,Richland__OH,19645,41.83,27317,58.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,46962,Republican,58.17
Ohio,Ross__OH,9036,39.1,14075,60.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,23111,Republican,60.9
Ohio,Sandusky__OH,8171,35.94,14566,64.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,22737,Republican,64.06
Ohio,Scioto__OH,16647,43.33,21771,56.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,38418,Republican,56.67
Ohio,Seneca__OH,10001,38.8,15772,61.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,25773,Republican,61.2
Ohio,Shelby__OH,6866,43.92,8766,56.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,15632,Republican,56.08
Ohio,Stark__OH,67205,44.78,82881,55.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,150086,Republican,55.22
Ohio,Summit__OH,110852,50.41,109066,49.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,219918,Democrat,50.41
Ohio,Trumbull__OH,46928,53.54,40724,46.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,87652,Democrat,53.54
Ohio,Tuscarawas__OH,16083,43.8,20637,56.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,36720,Republican,56.2
Ohio,Union__OH,3116,28.45,7838,71.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,10954,Republican,71.55
Ohio,Van_Wert__OH,5050,34.32,9666,65.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,14716,Republican,65.68
Ohio,Vinton__OH,2031,40.03,3043,59.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,5074,Republican,59.97
Ohio,Warren__OH,7945,35.39,14505,64.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,22450,Republican,64.61
Ohio,Washington__OH,7856,35.62,14197,64.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,22053,Republican,64.38
Ohio,Wayne__OH,9511,30.9,21273,69.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,30784,Republican,69.1
Ohio,Williams__OH,4044,28.16,10319,71.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,14363,Republican,71.84
Ohio,Wood__OH,10581,35.83,18952,64.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,29533,Republican,64.17
Ohio,Wyandot__OH,3526,34.19,6786,65.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,10312,Republican,65.81
Oklahoma,Adair__OK,1903,34.24,3655,65.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,5558,Republican,65.76
Oklahoma,Alfalfa__OK,1067,24.26,3332,75.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,4399,Republican,75.74
Oklahoma,Atoka__OK,1759,48.18,1892,51.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,3651,Republican,51.82
Oklahoma,Beaver__OK,887,26.64,2442,73.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,3329,Republican,73.36
Oklahoma,Beckham__OK,2721,38.99,4258,61.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,6979,Republican,61.01
Oklahoma,Blaine__OK,1725,32.12,3646,67.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,5371,Republican,67.88
Oklahoma,Bryan__OK,4428,53.52,3845,46.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,8273,Democrat,53.52
Oklahoma,Caddo__OK,5115,46.35,5920,53.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,11035,Republican,53.65
Oklahoma,Canadian__OK,4234,42.63,5697,57.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,9931,Republican,57.37
Oklahoma,Carter__OK,8441,57.31,6288,42.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,14729,Democrat,57.31
Oklahoma,Cherokee__OK,2687,42.94,3571,57.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,6258,Republican,57.06
Oklahoma,Choctaw__OK,2941,53.75,2531,46.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,5472,Democrat,53.75
Oklahoma,Cimarron__OK,696,34.59,1316,65.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,2012,Republican,65.41
Oklahoma,Cleveland__OK,6397,40.77,9292,59.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,15689,Republican,59.23
Oklahoma,Coal__OK,1269,55.46,1019,44.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,2288,Democrat,55.46
Oklahoma,Comanche__OK,9562,47.21,10691,52.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,20253,Republican,52.79
Oklahoma,Cotton__OK,1634,50.23,1619,49.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,3253,Democrat,50.23
Oklahoma,Craig__OK,2792,42.55,3770,57.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,6562,Republican,57.45
Oklahoma,Creek__OK,6205,41.39,8785,58.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,14990,Republican,58.61
Oklahoma,Custer__OK,2743,35.2,5050,64.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,7793,Republican,64.8
Oklahoma,Delaware__OK,2282,38.54,3639,61.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,5921,Republican,61.46
Oklahoma,Dewey__OK,1082,33.84,2115,66.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,3197,Republican,66.16
Oklahoma,Ellis__OK,709,25.38,2085,74.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,2794,Republican,74.62
Oklahoma,Garfield__OK,6582,30.7,14860,69.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,21442,Republican,69.3
Oklahoma,Garvin__OK,4795,48.34,5125,51.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,9920,Republican,51.66
Oklahoma,Grady__OK,5446,47.94,5913,52.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,11359,Republican,52.06
Oklahoma,Grant__OK,1723,38.01,2810,61.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,4533,Republican,61.99
Oklahoma,Greer__OK,1698,44.04,2158,55.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,3856,Republican,55.96
Oklahoma,Harmon__OK,1265,52.56,1142,47.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,2407,Democrat,52.56
Oklahoma,Harper__OK,744,26.56,2057,73.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,2801,Republican,73.44
Oklahoma,Haskell__OK,1712,47.96,1858,52.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,3570,Republican,52.04
Oklahoma,Hughes__OK,3057,49.51,3117,50.49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,6174,Republican,50.49
Oklahoma,Jackson__OK,3761,52.7,3375,47.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,7136,Democrat,52.7
Oklahoma,Jefferson__OK,1945,59.15,1343,40.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,3288,Democrat,59.15
Oklahoma,Johnston__OK,1822,55.84,1441,44.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,3263,Democrat,55.84
Oklahoma,Kay__OK,8249,35.24,15156,64.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,23405,Republican,64.76
Oklahoma,Kingfisher__OK,1821,34.22,3501,65.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,5322,Republican,65.78
Oklahoma,Kiowa__OK,2638,42.87,3515,57.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,6153,Republican,57.13
Oklahoma,Latimer__OK,1534,51.34,1454,48.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,2988,Democrat,51.34
Oklahoma,Le_Flore__OK,4844,47.74,5302,52.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,10146,Republican,52.26
Oklahoma,Lincoln__OK,3255,37.06,5528,62.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,8783,Republican,62.94
Oklahoma,Logan__OK,2820,35.51,5121,64.49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,7941,Republican,64.49
Oklahoma,Love__OK,1443,60.76,932,39.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,2375,Democrat,60.76
Oklahoma,McClain__OK,2365,48.15,2547,51.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,4912,Republican,51.85
Oklahoma,McCurtain__OK,4202,54.12,3562,45.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,7764,Democrat,54.12
Oklahoma,McIntosh__OK,2185,49.59,2221,50.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,4406,Republican,50.41
Oklahoma,Major__OK,716,19.84,2892,80.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,3608,Republican,80.16
Oklahoma,Marshall__OK,1793,57.5,1325,42.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,3118,Democrat,57.5
Oklahoma,Mayes__OK,3721,41.74,5194,58.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,8915,Republican,58.26
Oklahoma,Murray__OK,2129,51.65,1993,48.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,4122,Democrat,51.65
Oklahoma,Muskogee__OK,11082,47.19,12403,52.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,23485,Republican,52.81
Oklahoma,Noble__OK,1910,37.39,3198,62.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,5108,Republican,62.61
Oklahoma,Nowata__OK,2125,41.35,3014,58.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,5139,Republican,58.65
Oklahoma,Okfuskee__OK,1968,43.95,2510,56.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,4478,Republican,56.05
Oklahoma,Oklahoma__OK,64648,38.56,102992,61.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,167640,Republican,61.44
Oklahoma,Okmulgee__OK,7262,50.54,7107,49.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,14369,Democrat,50.54
Oklahoma,Osage__OK,5801,43.59,7508,56.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,13309,Republican,56.41
Oklahoma,Ottawa__OK,5705,46.67,6520,53.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,12225,Republican,53.33
Oklahoma,Pawnee__OK,1639,34.2,3153,65.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,4792,Republican,65.8
Oklahoma,Payne__OK,5694,36.41,9943,63.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,15637,Republican,63.59
Oklahoma,Pittsburg__OK,7310,55.61,5834,44.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,13144,Democrat,55.61
Oklahoma,Pontotoc__OK,4654,44.25,5863,55.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,10517,Republican,55.75
Oklahoma,Pottawatomie__OK,8067,46.13,9421,53.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,17488,Republican,53.87
Oklahoma,Pushmataha__OK,1630,48.54,1728,51.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,3358,Republican,51.46
Oklahoma,Roger_Mills__OK,809,35.61,1463,64.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,2272,Republican,64.39
Oklahoma,Rogers__OK,3167,36.92,5412,63.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,8579,Republican,63.08
Oklahoma,Seminole__OK,4256,43.6,5505,56.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,9761,Republican,56.4
Oklahoma,Sequoyah__OK,2942,43.24,3862,56.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,6804,Republican,56.76
Oklahoma,Stephens__OK,6899,46.05,8084,53.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,14983,Republican,53.95
Oklahoma,Texas__OK,1549,26.42,4314,73.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,5863,Republican,73.58
