State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Ross Perot_Votes,Ross Perot_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Ross Perot Reform_Votes,Ross Perot Reform_Pct,Harry Browne Libertarian_Votes,Harry Browne Libertarian_Pct,Ralph Nader Green_Votes,Ralph Nader Green_Pct,Ralph Nader [ 2 ] Green_Votes,Ralph Nader [ 2 ] Green_Pct,Harry Browne [ 2 ] Libertarian_Votes,Harry Browne [ 2 ] Libertarian_Pct,All Others [ a ] Various_Votes,All Others [ a ] Various_Pct,Harry E. Browne Libertarian_Votes,Harry E. Browne Libertarian_Pct,Others_Votes,Others_Pct,Ralph Nader [ 4 ] Green_Votes,Ralph Nader [ 4 ] Green_Pct,John Hagelin [ 4 ] Natural Law_Votes,John Hagelin [ 4 ] Natural Law_Pct,Ross Perot [ 3 ] Reform_Votes,Ross Perot [ 3 ] Reform_Pct,Various candidates [ 3 ] Other parties_Votes,Various candidates [ 3 ] Other parties_Pct,Howard Phillips Independent_Votes,Howard Phillips Independent_Pct,John Hagelin Natural Law_Votes,John Hagelin Natural Law_Pct,No Candidate [ 3 ] None of the Above_Votes,No Candidate [ 3 ] None of the Above_Pct,Ralph Nader [ 3 ] Green_Votes,Ralph Nader [ 3 ] Green_Pct,Ross Perot [ 10 ] Reform_Votes,Ross Perot [ 10 ] Reform_Pct,Harry Browne [ 10 ] Libertarian_Votes,Harry Browne [ 10 ] Libertarian_Pct,Various candidates [ 10 ] Other parties_Votes,Various candidates [ 10 ] Other parties_Pct,Ross Perot Independence_Votes,Ross Perot Independence_Pct,Ralph Nader [ 5 ] Green_Votes,Ralph Nader [ 5 ] Green_Pct,Various candidates [ 5 ] Other parties_Votes,Various candidates [ 5 ] Other parties_Pct,Howard Phillips U.S. Taxpayers_Votes,Howard Phillips U.S. Taxpayers_Pct,Ralph Nader [ 4 ] Pacific Green_Votes,Ralph Nader [ 4 ] Pacific Green_Pct,Various candidates [ 13 ] Other parties_Votes,Various candidates [ 13 ] Other parties_Pct,Harry Browne [ 3 ] Libertarian_Votes,Harry Browne [ 3 ] Libertarian_Pct,John Hagelin [ 3 ] Natural Law_Votes,John Hagelin [ 3 ] Natural Law_Pct,Total_Votes,Winner,Winner_Pct
Virginia,Southampton__VA,3454,51.44,2275,33.88,0,0,422,6.28,564,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,6715,Democrat,51.44
Virginia,Spotsylvania__VA,10342,39.48,13786,52.62,0,0,209,0.8,1860,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,26197,Republican,52.62
Virginia,Stafford__VA,9902,37.95,14098,54.04,0,0,233,0.89,1856,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,26089,Republican,54.04
Virginia,Staunton__VA,3162,37.49,4526,53.66,0,0,142,1.68,605,7.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,8435,Republican,53.66
Virginia,Suffolk__VA,10827,52.17,8572,41.3,0,0,89,0.43,1266,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,20754,Democrat,52.17
Virginia,Surry__VA,1753,59.67,944,32.13,0,0,60,2.04,181,6.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2938,Democrat,59.67
Virginia,Sussex__VA,2089,55.09,1378,36.34,0,0,69,1.82,256,6.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3792,Democrat,55.09
Virginia,Tazewell__VA,7500,48.58,6131,39.71,0,0,255,1.65,1554,10.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,15440,Democrat,48.58
Virginia,Virginia_Beach__VA,52142,41.4,63741,50.61,0,0,732,0.58,9328,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,125943,Republican,50.61
Virginia,Warren__VA,3814,39.52,4657,48.25,0,0,277,2.87,904,9.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,9652,Republican,48.25
Virginia,Washington__VA,6939,38.19,9098,50.07,0,0,478,2.63,1654,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,18169,Republican,50.07
Virginia,Waynesboro__VA,2398,36.47,3466,52.71,0,0,250,3.8,462,7.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,6576,Republican,52.71
Virginia,Westmoreland__VA,2949,50.95,2333,40.31,0,0,79,1.36,427,7.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,5788,Democrat,50.95
Virginia,Williamsburg__VA,1820,50.67,1560,43.43,0,0,50,1.39,162,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3592,Democrat,50.67
Virginia,Winchester__VA,3027,41.91,3681,50.97,0,0,80,1.11,434,6.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,7222,Republican,50.97
Virginia,Wise__VA,6712,51.27,4660,35.59,0,0,242,1.85,1478,11.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,13092,Democrat,51.27
Virginia,Wythe__VA,3275,38.31,4274,49.99,0,0,45,0.53,955,11.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,8549,Republican,49.99
Virginia,York__VA,7731,37.28,11396,54.95,0,0,142,0.68,1469,7.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,20738,Republican,54.95
Washington (state),Adams__WA,1740,37.71,2356,51.06,0,0,70,1.52,448,9.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4614,Republican,51.06
Washington (state),Asotin__WA,3349,45.81,2860,39.12,0,0,166,2.27,936,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,7311,Democrat,45.81
Washington (state),Benton__WA,20783,38.63,26664,49.56,0,0,1045,1.94,5311,9.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,53803,Republican,49.56
Washington (state),Chelan__WA,8595,36.01,12363,51.79,0,0,580,2.43,2332,9.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,23870,Republican,51.79
Washington (state),Clallam__WA,12585,42.64,12432,42.12,0,0,1312,4.45,3187,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,29516,Democrat,42.64
Washington (state),Clark__WA,52254,46.35,46794,41.51,0,0,4019,3.57,9663,8.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,112730,Democrat,46.35
Washington (state),Columbia__WA,743,38.01,948,48.49,0,0,36,1.84,228,11.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1955,Republican,48.49
Washington (state),Cowlitz__WA,18054,53.87,11221,33.48,0,0,799,2.38,3441,10.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,33515,Democrat,53.87
Washington (state),Douglas__WA,3913,35.82,5682,52.01,0,0,198,1.81,1132,10.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,10925,Republican,52.01
Washington (state),Ferry__WA,1197,42.49,1091,38.73,0,0,121,4.3,408,14.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2817,Democrat,42.49
Washington (state),Franklin__WA,4961,41.01,5946,49.16,0,0,197,1.63,992,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,12096,Republican,49.16
Washington (state),Garfield__WA,497,39.6,623,49.64,0,0,18,1.43,117,9.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1255,Republican,49.64
Washington (state),Grant__WA,8065,36.88,10895,49.83,0,0,410,1.88,2496,11.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,21866,Republican,49.83
Washington (state),Grays_Harbor__WA,14082,53.65,7635,29.09,0,0,776,2.96,3757,14.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,26250,Democrat,53.65
Washington (state),Island__WA,12157,42.71,12387,43.52,0,0,1133,3.98,2787,9.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,28464,Republican,43.52
Washington (state),Jefferson__WA,7145,50.61,4607,32.63,0,0,982,6.96,1385,9.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,14119,Democrat,50.61
Washington (state),King__WA,417846,56.38,232811,31.41,0,0,39138,5.28,51309,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,741104,Democrat,56.38
Washington (state),Kitsap__WA,44167,48.28,35304,38.59,0,0,3247,3.55,8769,9.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,91487,Democrat,48.28
Washington (state),Kittitas__WA,5707,45.42,5224,41.58,0,0,419,3.33,1214,9.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,12564,Democrat,45.42
Washington (state),Klickitat__WA,3214,45.58,2662,37.75,0,0,301,4.27,875,12.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,7052,Democrat,45.58
Washington (state),Lewis__WA,10331,37.37,13238,47.89,0,0,702,2.54,3373,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,27644,Republican,47.89
Washington (state),Lincoln__WA,1806,35.88,2587,51.4,0,0,122,2.42,518,10.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,5033,Republican,51.4
Washington (state),Mason__WA,10088,48.62,7149,34.45,0,0,697,3.36,2816,13.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,20750,Democrat,48.62
Washington (state),Okanogan__WA,4810,36.79,5890,45.05,0,0,578,4.42,1797,13.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,13075,Republican,45.05
Washington (state),Pacific__WA,5095,55.92,2598,28.51,0,0,287,3.15,1131,12.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,9111,Democrat,55.92
Washington (state),Pend_Oreille__WA,2126,42.55,2012,40.27,0,0,149,2.98,709,14.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4996,Democrat,42.55
Washington (state),Pierce__WA,120893,50.57,89295,37.35,0,0,6834,2.86,22051,9.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,239073,Democrat,50.57
Washington (state),San_Juan__WA,3663,49.81,2523,34.31,0,0,660,8.97,508,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,7354,Democrat,49.81
Washington (state),Skagit__WA,18295,44.49,16397,39.88,0,0,1608,3.91,4818,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,41118,Democrat,44.49
Washington (state),Skamania__WA,1724,45.5,1387,36.61,0,0,228,6.02,450,11.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3789,Democrat,45.5
Washington (state),Snohomish__WA,109624,49.61,81885,37.06,0,0,6720,3.04,22731,10.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,220960,Democrat,49.61
Washington (state),Spokane__WA,71727,45.05,66628,41.84,0,0,4345,2.73,16532,10.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,159232,Democrat,45.05
Washington (state),Stevens__WA,5591,34.9,7524,46.96,0,0,749,4.67,2158,13.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,16022,Republican,46.96
Washington (state),Thurston__WA,45522,52.16,29835,34.18,0,0,4301,4.93,7622,8.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,87280,Democrat,52.16
Washington (state),Wahkiakum__WA,924,50.33,619,33.71,0,0,78,4.25,215,11.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1836,Democrat,50.33
Washington (state),Walla_Walla__WA,8038,41.25,9085,46.62,0,0,469,2.41,1894,9.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,19486,Republican,46.62
Washington (state),Whatcom__WA,29074,45.07,27153,42.09,0,0,3429,5.32,4854,7.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,64510,Democrat,45.07
Washington (state),Whitman__WA,7262,45.69,6734,42.37,0,0,584,3.67,1315,8.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,15895,Democrat,45.69
Washington (state),Yakima__WA,25676,43.25,27668,46.61,0,0,1292,2.18,4724,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,59360,Republican,46.61
West Virginia,Barbour__WV,3076,50.87,2155,35.64,0,0,0,0,784,12.97,0,0,0,0,0,0,0,0,0,0,32,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,6047,Democrat,50.87
West Virginia,Berkeley__WV,8321,40.44,9859,47.92,0,0,0,0,2291,11.13,0,0,0,0,0,0,0,0,0,0,105,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,20576,Republican,47.92
West Virginia,Boone__WV,6048,67.79,1917,21.49,0,0,0,0,927,10.39,0,0,0,0,0,0,0,0,0,0,30,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,8922,Democrat,67.79
West Virginia,Braxton__WV,3001,60.07,1441,28.84,0,0,0,0,527,10.55,0,0,0,0,0,0,0,0,0,0,27,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4996,Democrat,60.07
West Virginia,Brooke__WV,5338,56.19,2741,28.85,0,0,0,0,1375,14.47,0,0,0,0,0,0,0,0,0,0,46,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,9500,Democrat,56.19
West Virginia,Cabell__WV,16277,49.99,13179,40.48,0,0,0,0,2968,9.12,0,0,0,0,0,0,0,0,0,0,136,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,32560,Democrat,49.99
West Virginia,Calhoun__WV,1402,51.45,1000,36.7,0,0,0,0,307,11.27,0,0,0,0,0,0,0,0,0,0,16,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2725,Democrat,51.45
West Virginia,Clay__WV,2074,57.98,1137,31.79,0,0,0,0,355,9.92,0,0,0,0,0,0,0,0,0,0,11,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3577,Democrat,57.98
West Virginia,Doddridge__WV,865,33.33,1335,51.45,0,0,0,0,382,14.72,0,0,0,0,0,0,0,0,0,0,13,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2595,Republican,51.45
West Virginia,Fayette__WV,9471,64.18,3669,24.86,0,0,0,0,1552,10.52,0,0,0,0,0,0,0,0,0,0,66,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,14758,Democrat,64.18
West Virginia,Gilmer__WV,1390,52.47,933,35.22,0,0,0,0,316,11.93,0,0,0,0,0,0,0,0,0,0,10,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2649,Democrat,52.47
West Virginia,Grant__WV,1206,28.07,2599,60.48,0,0,0,0,481,11.19,0,0,0,0,0,0,0,0,0,0,11,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4297,Republican,60.48
West Virginia,Greenbrier__WV,6286,51.55,4434,36.36,0,0,0,0,1418,11.63,0,0,0,0,0,0,0,0,0,0,56,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,12194,Democrat,51.55
West Virginia,Hampshire__WV,2335,40.39,2814,48.68,0,0,0,0,605,10.47,0,0,0,0,0,0,0,0,0,0,27,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,5781,Republican,48.68
West Virginia,Hancock__WV,7521,53.64,4268,30.44,0,0,0,0,2158,15.39,0,0,0,0,0,0,0,0,0,0,73,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,14020,Democrat,53.64
West Virginia,Hardy__WV,1911,44.87,1895,44.49,0,0,0,0,438,10.28,0,0,0,0,0,0,0,0,0,0,15,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,4259,Democrat,44.87
West Virginia,Harrison__WV,14746,54.93,8857,33,0,0,0,0,3135,11.68,0,0,0,0,0,0,0,0,0,0,105,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,26843,Democrat,54.93
West Virginia,Jackson__WV,4882,46.73,4235,40.54,0,0,0,0,1295,12.4,0,0,0,0,0,0,0,0,0,0,35,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,10447,Democrat,46.73
West Virginia,Jefferson__WV,6361,48.68,5287,40.46,0,0,0,0,1307,10,0,0,0,0,0,0,0,0,0,0,113,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,13068,Democrat,48.68
West Virginia,Kanawha__WV,40357,52.76,29311,38.32,0,0,0,0,6412,8.38,0,0,0,0,0,0,0,0,0,0,415,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,76495,Democrat,52.76
West Virginia,Lewis__WV,2868,46.46,2285,37.02,0,0,0,0,974,15.78,0,0,0,0,0,0,0,0,0,0,46,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,6173,Democrat,46.46
West Virginia,Lincoln__WV,4994,60.64,2530,30.72,0,0,0,0,696,8.45,0,0,0,0,0,0,0,0,0,0,15,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,8235,Democrat,60.64
West Virginia,Logan__WV,10840,72,2627,17.45,0,0,0,0,1532,10.18,0,0,0,0,0,0,0,0,0,0,57,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,15056,Democrat,72
West Virginia,Marion__WV,12994,58.78,6160,27.86,0,0,0,0,2881,13.03,0,0,0,0,0,0,0,0,0,0,72,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,22107,Democrat,58.78
West Virginia,Marshall__WV,7045,51.11,4460,32.35,0,0,0,0,2202,15.97,0,0,0,0,0,0,0,0,0,0,78,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,13785,Democrat,51.11
