State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Lester Maddox [ 5 ] Alabama Conservative_Votes,Lester Maddox [ 5 ] Alabama Conservative_Pct,Benjamin Bubar [ 5 ] Alabama Prohibition_Votes,Benjamin Bubar [ 5 ] Alabama Prohibition_Pct,Various candidates [ 5 ] Other parties_Votes,Various candidates [ 5 ] Other parties_Pct,Eugene McCarthy Independent_Votes,Eugene McCarthy Independent_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Various candidates Write-ins_Votes,Various candidates Write-ins_Pct,Roger MacBride Libertarian_Votes,Roger MacBride Libertarian_Pct,Lester Maddox [ 3 ] American Independent_Votes,Lester Maddox [ 3 ] American Independent_Pct,Roger MacBride [ 3 ] Libertarian_Votes,Roger MacBride [ 3 ] Libertarian_Pct,Lyndon LaRouche [ 3 ] U.S. Labor_Votes,Lyndon LaRouche [ 3 ] U.S. Labor_Pct,Others_Votes,Others_Pct,Eugene McCarthy Nominated By Petition_Votes,Eugene McCarthy Nominated By Petition_Pct,Thomas Anderson American_Votes,Thomas Anderson American_Pct,Lester Maddox American_Votes,Lester Maddox American_Pct,Gus Hall Communist_Votes,Gus Hall Communist_Pct,Eugene McCarthy Nominated_Votes,Eugene McCarthy Nominated_Pct,Benjamin Bubar Prohibition_Votes,Benjamin Bubar Prohibition_Pct,Thomas Anderson Mississippi American_Votes,Thomas Anderson Mississippi American_Pct,Lester Maddox Independent_Votes,Lester Maddox Independent_Pct,Peter Camejo Independent_Votes,Peter Camejo Independent_Pct,Roger MacBride Independent_Votes,Roger MacBride Independent_Pct,Thomas Anderson Americanist_Votes,Thomas Anderson Americanist_Pct,None of These Candidates_Votes,None of These Candidates_Pct,Lester Maddox American Independent_Votes,Lester Maddox American Independent_Pct,Eugene McCarthy McCarthy ‘76_Votes,Eugene McCarthy McCarthy ‘76_Pct,Roger MacBride [ 3 ] Free Libertarian_Votes,Roger MacBride [ 3 ] Free Libertarian_Pct,Gus Hall [ 3 ] Communist_Votes,Gus Hall [ 3 ] Communist_Pct,Peter Camejo [ 3 ] Socialist Workers_Votes,Peter Camejo [ 3 ] Socialist Workers_Pct,Lyndon LaRouche U.S. Labor_Votes,Lyndon LaRouche U.S. Labor_Pct,Eugene McCarthy [ 6 ] Not Designated_Votes,Eugene McCarthy [ 6 ] Not Designated_Pct,Lester Maddox [ 6 ] American_Votes,Lester Maddox [ 6 ] American_Pct,Various candidates [ 6 ] Other parties_Votes,Various candidates [ 6 ] Other parties_Pct,Various candidates [ 4 ] Write-ins_Votes,Various candidates [ 4 ] Write-ins_Pct,Lester Maddox Constitutional_Votes,Lester Maddox Constitutional_Pct,Thomas Anderson Independent_Votes,Thomas Anderson Independent_Pct,Gus Hall Independent_Votes,Gus Hall Independent_Pct,Eugene McCarthy [ 7 ] “McCarthy ‘76”_Votes,Eugene McCarthy [ 7 ] “McCarthy ‘76”_Pct,Peter Camejo [ 7 ] Socialist Workers_Votes,Peter Camejo [ 7 ] Socialist Workers_Pct,Various candidates [ 7 ] Other parties_Votes,Various candidates [ 7 ] Other parties_Pct,Peter Camejo Socialist Workers_Votes,Peter Camejo Socialist Workers_Pct,Total_Votes,Winner,Winner_Pct
Alabama,Sumter__AL,3457,60.77,2191,38.51,34,0.6,1,0.02,6,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5689,Democrat,60.77
Alabama,Talladega__AL,10577,60.07,6425,36.49,380,2.16,46,0.26,180,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17608,Democrat,60.07
Alabama,Tallapoosa__AL,7614,57.84,5237,39.79,176,1.34,113,0.86,23,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13163,Democrat,57.84
Alabama,Tuscaloosa__AL,20275,54.79,16021,43.29,317,0.86,293,0.79,100,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37006,Democrat,54.79
Alabama,Walker__AL,16232,68.46,7389,31.16,51,0.22,23,0.1,15,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23710,Democrat,68.46
Alabama,Washington__AL,3471,61.22,2171,38.29,11,0.19,5,0.09,12,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5670,Democrat,61.22
Alabama,Wilcox__AL,3723,66.9,1824,32.78,14,0.25,2,0.04,2,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5565,Democrat,66.9
Alabama,Winston__AL,4134,52.54,3710,47.15,4,0.05,17,0.22,3,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7868,Democrat,52.54
Arizona,Apache__AZ,6583,63.75,3447,33.38,0,0.0,0,0.0,0,0.0,173,1.68,124,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10327,Democrat,63.75
Arizona,Cochise__AZ,9281,46.68,9921,49.9,0,0.0,0,0.0,0,0.0,452,2.27,229,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19883,Republican,49.9
Arizona,Coconino__AZ,9450,44.12,11036,51.53,0,0.0,0,0.0,0,0.0,737,3.44,195,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21418,Republican,51.53
Arizona,Gila__AZ,6440,53.84,5136,42.94,0,0.0,0,0.0,0,0.0,249,2.08,137,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11962,Democrat,53.84
Arizona,Graham__AZ,3050,43.83,3659,52.59,0,0.0,0,0.0,0,0.0,138,1.98,111,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6958,Republican,52.59
Arizona,Greenlee__AZ,2601,61.24,1532,36.07,0,0.0,0,0.0,0,0.0,81,1.91,33,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4247,Democrat,61.24
Arizona,Maricopa__AZ,144613,34.53,258262,61.66,0,0.0,0,0.0,0,0.0,10106,2.41,5860,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418841,Republican,61.66
Arizona,Mohave__AZ,6504,44.43,7601,51.92,0,0.0,0,0.0,0,0.0,351,2.4,184,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14640,Republican,51.92
Arizona,Navajo__AZ,7323,50.3,6796,46.68,0,0.0,0,0.0,0,0.0,273,1.88,168,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14560,Democrat,50.3
Arizona,Pima__AZ,71214,45.93,77264,49.83,0,0.0,0,0.0,0,0.0,5075,3.27,1508,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155061,Republican,49.83
Arizona,Pinal__AZ,10595,51.42,9354,45.4,0,0.0,0,0.0,0,0.0,462,2.24,193,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20604,Democrat,51.42
Arizona,Santa_Cruz__AZ,2265,47.8,2312,48.8,0,0.0,0,0.0,0,0.0,123,2.6,38,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4738,Republican,48.8
Arizona,Yavapai__AZ,7685,35.58,12998,60.18,0,0.0,0,0.0,0,0.0,620,2.87,297,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21600,Republican,60.18
Arizona,Yuma__AZ,7998,44.73,9324,52.15,0,0.0,0,0.0,0,0.0,389,2.18,169,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17880,Republican,52.15
Arkansas,Arkansas__AR,5640,69.46,2480,30.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8120,Democrat,69.46
Arkansas,Ashley__AR,5253,62.88,3092,37.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8354,Democrat,62.88
Arkansas,Baxter__AR,5766,49.49,5885,50.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11651,Republican,50.51
Arkansas,Benton__AR,11289,47.0,12670,52.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,61,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24020,Republican,52.75
Arkansas,Boone__AR,5388,57.64,3959,42.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9347,Democrat,57.64
Arkansas,Bradley__AR,3567,75.88,1134,24.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4701,Democrat,75.88
Arkansas,Calhoun__AR,2014,80.11,495,19.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2514,Democrat,80.11
Arkansas,Carroll__AR,3791,57.01,2804,42.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,55,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6650,Democrat,57.01
Arkansas,Chicot__AR,3868,70.39,1621,29.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5495,Democrat,70.39
Arkansas,Clark__AR,6641,78.32,1816,21.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8479,Democrat,78.32
Arkansas,Clay__AR,5664,74.95,1893,25.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7557,Democrat,74.95
Arkansas,Cleburne__AR,5726,74.07,1992,25.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7731,Democrat,74.07
Arkansas,Cleveland__AR,2320,78.22,646,21.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2966,Democrat,78.22
Arkansas,Columbia__AR,4708,52.31,4287,47.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9001,Democrat,52.31
Arkansas,Conway__AR,6443,74.67,2177,25.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8629,Democrat,74.67
Arkansas,Craighead__AR,13840,69.02,6213,30.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20053,Democrat,69.02
Arkansas,Crawford__AR,5946,55.52,4764,44.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10710,Democrat,55.52
Arkansas,Crittenden__AR,8249,61.26,5202,38.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13465,Democrat,61.26
Arkansas,Cross__AR,4198,68.4,1909,31.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6137,Democrat,68.4
Arkansas,Dallas__AR,3266,76.2,1012,23.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4286,Democrat,76.2
Arkansas,Desha__AR,4228,75.5,1372,24.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600,Democrat,75.5
Arkansas,Drew__AR,3750,68.43,1730,31.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5480,Democrat,68.43
Arkansas,Faulkner__AR,11423,74.45,3904,25.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15343,Democrat,74.45
Arkansas,Franklin__AR,3703,65.24,1973,34.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5676,Democrat,65.24
Arkansas,Fulton__AR,2670,71.87,1038,27.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3715,Democrat,71.87
Arkansas,Garland__AR,15707,60.02,10394,39.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,69,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26170,Democrat,60.02
Arkansas,Grant__AR,3797,78.39,1047,21.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4844,Democrat,78.39
Arkansas,Greene__AR,7495,73.54,2690,26.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10192,Democrat,73.54
Arkansas,Hempstead__AR,5397,65.37,2859,34.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8256,Democrat,65.37
Arkansas,Hot_Spring__AR,7809,78.12,2187,21.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9996,Democrat,78.12
Arkansas,Howard__AR,3207,67.06,1575,32.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4782,Democrat,67.06
Arkansas,Independence__AR,7116,71.17,2878,28.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9998,Democrat,71.17
Arkansas,Izard__AR,3328,70.48,1394,29.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4722,Democrat,70.48
Arkansas,Jackson__AR,6456,78.36,1783,21.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8239,Democrat,78.36
Arkansas,Jefferson__AR,21001,72.33,8034,27.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29035,Democrat,72.33
Arkansas,Johnson__AR,5044,69.89,2173,30.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7217,Democrat,69.89
Arkansas,Lafayette__AR,2342,61.49,1467,38.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3809,Democrat,61.49
Arkansas,Lawrence__AR,5167,75.08,1708,24.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6882,Democrat,75.08
Arkansas,Lee__AR,3463,68.74,1574,31.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5038,Democrat,68.74
Arkansas,Lincoln__AR,3045,81.33,699,18.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3744,Democrat,81.33
Arkansas,Little_River__AR,3142,68.71,1431,31.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4573,Democrat,68.71
Arkansas,Logan__AR,5313,64.06,2909,35.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,72,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8294,Democrat,64.06
Arkansas,Lonoke__AR,7761,75.36,2522,24.49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10299,Democrat,75.36
Arkansas,Madison__AR,2926,53.91,2502,46.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5428,Democrat,53.91
Arkansas,Marion__AR,2979,59.3,2045,40.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024,Democrat,59.3
Arkansas,Miller__AR,6648,58.58,4679,41.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11349,Democrat,58.58
Arkansas,Mississippi__AR,10292,63.03,6009,36.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16328,Democrat,63.03
Arkansas,Monroe__AR,3556,73.35,1285,26.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4848,Democrat,73.35
Arkansas,Montgomery__AR,2420,72.37,924,27.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3344,Democrat,72.37
Arkansas,Nevada__AR,3101,72.64,1163,27.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4269,Democrat,72.64
Arkansas,Newton__AR,1840,53.32,1611,46.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3451,Democrat,53.32
Arkansas,Ouachita__AR,8946,76.47,2753,23.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11699,Democrat,76.47
Arkansas,Perry__AR,2310,73.52,832,26.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3142,Democrat,73.52
Arkansas,Phillips__AR,7774,69.93,3342,30.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11117,Democrat,69.93
Arkansas,Pike__AR,2822,69.4,1234,30.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4066,Democrat,69.4
Arkansas,Poinsett__AR,6835,71.45,2726,28.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9566,Democrat,71.45
Arkansas,Polk__AR,3505,58.75,2432,40.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5966,Democrat,58.75
Arkansas,Pope__AR,8355,65.62,4348,34.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12732,Democrat,65.62
Arkansas,Prairie__AR,2836,77.72,813,22.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3649,Democrat,77.72
Arkansas,Pulaski__AR,63541,62.62,37690,37.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,244,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101475,Democrat,62.62
Arkansas,Randolph__AR,4551,74.34,1571,25.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6122,Democrat,74.34
Arkansas,St__Francis__AR,6851,65.12,3639,34.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10520,Democrat,65.12
Arkansas,Saline__AR,12008,74.41,4123,25.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16138,Democrat,74.41
Arkansas,Scott__AR,2880,66.79,1427,33.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4312,Democrat,66.79
Arkansas,Searcy__AR,3180,54.09,2699,45.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5879,Democrat,54.09
