State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,David Bergland [ 7 ] Libertarian_Votes,David Bergland [ 7 ] Libertarian_Pct,Gus Hall [ 7 ] Independent_Votes,Gus Hall [ 7 ] Independent_Pct,Various candidates [ 7 ] Other parties_Votes,Various candidates [ 7 ] Other parties_Pct,David Bergland Libertarian_Votes,David Bergland Libertarian_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,All Others Various_Votes,All Others Various_Pct,Various candidates Write-ins_Votes,Various candidates Write-ins_Pct,Bob Richards [ 7 ] Populist_Votes,Bob Richards [ 7 ] Populist_Pct,Delmar Dennis American_Votes,Delmar Dennis American_Pct,Lyndon LaRouche Nominated By Petition_Votes,Lyndon LaRouche Nominated By Petition_Pct,Melvin Mason [ 5 ] Socialist Workers_Votes,Melvin Mason [ 5 ] Socialist Workers_Pct,Lyndon LaRouche [ 5 ] Independent_Votes,Lyndon LaRouche [ 5 ] Independent_Pct,John B. Anderson [ 5 ] National Unity_Votes,John B. Anderson [ 5 ] National Unity_Pct,Various candidates [ 5 ] Other parties_Votes,Various candidates [ 5 ] Other parties_Pct,Gus Hall [ 4 ] Communist_Votes,Gus Hall [ 4 ] Communist_Pct,Various candidates [ 4 ] Other parties_Votes,Various candidates [ 4 ] Other parties_Pct,Melvin Mason Independent_Votes,Melvin Mason Independent_Pct,Dennis Serrette Independent_Votes,Dennis Serrette Independent_Pct,None of These Candidates_Votes,None of These Candidates_Pct,David Bergland [ 4 ] Libertarian_Votes,David Bergland [ 4 ] Libertarian_Pct,Lyndon Larouche [ 4 ] Independent_Votes,Lyndon Larouche [ 4 ] Independent_Pct,Dennis Serrette [ 4 ] New Hampshire Alliance_Votes,Dennis Serrette [ 4 ] New Hampshire Alliance_Pct,Melvin Mason Socialist Workers_Votes,Melvin Mason Socialist Workers_Pct,Lyndon LaRouche Independent_Votes,Lyndon LaRouche Independent_Pct,Bob Richards America First_Votes,Bob Richards America First_Pct,Dennis Serrette United Citizens_Votes,Dennis Serrette United Citizens_Pct,David Bergland [ 10 ] Libertarian_Votes,David Bergland [ 10 ] Libertarian_Pct,Various candidates [ 10 ] Write-ins_Votes,Various candidates [ 10 ] Write-ins_Pct,Various candidates [ 10 ] Other parties_Votes,Various candidates [ 10 ] Other parties_Pct,Bob Richards Populist_Votes,Bob Richards Populist_Pct,Dennis Serrette New Alliance_Votes,Dennis Serrette New Alliance_Pct,Bob Richards Constitution_Votes,Bob Richards Constitution_Pct,Total_Votes,Winner,Winner_Pct
North Carolina,Sampson__NC,9115,46.04,10665,53.87,0,0,0,0,0,0,13,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.02,,,,,,,,,,,,,,,,,,,19796,Republican,53.87
North Carolina,Scotland__NC,4028,49.62,4077,50.23,0,0,0,0,0,0,11,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,,,,,,,,,,,,,,,,,,,8117,Republican,50.23
North Carolina,Stanly__NC,6138,31.82,13116,68,0,0,0,0,0,0,29,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.03,,,,,,,,,,,,,,,,,,,19289,Republican,68
North Carolina,Stokes__NC,4950,34.14,9515,65.63,0,0,0,0,0,0,28,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.03,,,,,,,,,,,,,,,,,,,14498,Republican,65.63
North Carolina,Surry__NC,7188,34.96,13340,64.88,0,0,0,0,0,0,26,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.04,,,,,,,,,,,,,,,,,,,20562,Republican,64.88
North Carolina,Swain__NC,2000,49.73,2012,50.02,0,0,0,0,0,0,9,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,,,,,,,,,,,,,,,,,,,4022,Republican,50.02
North Carolina,Transylvania__NC,3733,34.83,6956,64.91,0,0,0,0,0,0,25,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.03,,,,,,,,,,,,,,,,,,,10717,Republican,64.91
North Carolina,Tyrrell__NC,807,50.98,774,48.89,0,0,0,0,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.06,,,,,,,,,,,,,,,,,,,1583,Democrat,50.98
North Carolina,Union__NC,7048,29.41,16885,70.45,0,0,0,0,0,0,27,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.03,,,,,,,,,,,,,,,,,,,23968,Republican,70.45
North Carolina,Vance__NC,5880,46.18,6836,53.68,0,0,0,0,0,0,15,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.02,,,,,,,,,,,,,,,,,,,12734,Republican,53.68
North Carolina,Wake__NC,50323,38.16,81251,61.61,0,0,0,0,0,0,267,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.02,,,,,,,,,,,,,,,,,,,131871,Republican,61.61
North Carolina,Warren__NC,3946,59.63,2664,40.25,0,0,0,0,0,0,3,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.08,,,,,,,,,,,,,,,,,,,6618,Democrat,59.63
North Carolina,Washington__NC,3114,53.21,2731,46.67,0,0,0,0,0,0,7,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,5852,Democrat,53.21
North Carolina,Watauga__NC,5163,35.41,9370,64.27,0,0,0,0,0,0,41,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.03,,,,,,,,,,,,,,,,,,,14579,Republican,64.27
North Carolina,Wayne__NC,10011,35.74,17961,64.13,0,0,0,0,0,0,30,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.02,,,,,,,,,,,,,,,,,,,28008,Republican,64.13
North Carolina,Wilkes__NC,6852,26.8,18670,73.03,0,0,0,0,0,0,40,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01,,,,,,,,,,,,,,,,,,,25564,Republican,73.03
North Carolina,Wilson__NC,8343,40.42,12243,59.31,0,0,0,0,0,0,40,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.08,,,,,,,,,,,,,,,,,,,20643,Republican,59.31
North Carolina,Yadkin__NC,3075,25.48,8976,74.37,0,0,0,0,0,0,14,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.04,,,,,,,,,,,,,,,,,,,12070,Republican,74.37
North Carolina,Yancey__NC,3651,45.86,4296,53.96,0,0,0,0,0,0,9,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.06,,,,,,,,,,,,,,,,,,,7961,Republican,53.96
North Dakota,Adams__ND,530,27.89,1343,70.68,0,0,0,0,0,0,3,0.16,2,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.89,5,0.26,,,,,,,,,,,,,,,1900,Republican,70.68
North Dakota,Barnes__ND,2507,36.2,4348,62.79,0,0,0,0,0,0,10,0.14,22,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.26,20,0.29,,,,,,,,,,,,,,,6925,Republican,62.79
North Dakota,Benson__ND,1599,47.55,1729,51.41,0,0,0,0,0,0,5,0.15,8,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.51,5,0.15,,,,,,,,,,,,,,,3363,Republican,51.41
North Dakota,Billings__ND,133,20.37,505,77.34,0,0,0,0,0,0,1,0.15,1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.77,8,1.23,,,,,,,,,,,,,,,653,Republican,77.34
North Dakota,Bottineau__ND,1279,27.28,3356,71.59,0,0,0,0,0,0,6,0.13,11,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.51,12,0.26,,,,,,,,,,,,,,,4688,Republican,71.59
North Dakota,Bowman__ND,562,26.15,1559,72.55,0,0,0,0,0,0,1,0.05,9,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.56,6,0.28,,,,,,,,,,,,,,,2149,Republican,72.55
North Dakota,Burke__ND,543,29.05,1298,69.45,0,0,0,0,0,0,2,0.11,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.59,14,0.75,,,,,,,,,,,,,,,1869,Republican,69.45
North Dakota,Burleigh__ND,8781,30.1,19913,68.25,0,0,0,0,0,0,77,0.26,121,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0.51,135,0.46,,,,,,,,,,,,,,,29176,Republican,68.25
North Dakota,Cass__ND,18054,37.91,29221,61.35,0,0,0,0,0,0,121,0.25,104,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0.19,40,0.08,,,,,,,,,,,,,,,47629,Republican,61.35
North Dakota,Cavalier__ND,1110,29.18,2661,69.95,0,0,0,0,0,0,4,0.11,7,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.34,9,0.24,,,,,,,,,,,,,,,3804,Republican,69.95
North Dakota,Dickey__ND,1051,29.64,2460,69.37,0,0,0,0,0,0,2,0.06,10,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.51,5,0.14,,,,,,,,,,,,,,,3546,Republican,69.37
North Dakota,Divide__ND,626,34.02,1165,63.32,0,0,0,0,0,0,1,0.05,3,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2.12,6,0.33,,,,,,,,,,,,,,,1840,Republican,63.32
North Dakota,Dunn__ND,716,30.81,1583,68.12,0,0,0,0,0,0,1,0.04,5,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.43,9,0.39,,,,,,,,,,,,,,,2324,Republican,68.12
North Dakota,Eddy__ND,796,42.8,1049,56.4,0,0,0,0,0,0,8,0.43,2,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.22,1,0.05,,,,,,,,,,,,,,,1860,Republican,56.4
North Dakota,Emmons__ND,620,24.16,1885,73.46,0,0,0,0,0,0,2,0.08,14,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.94,21,0.82,,,,,,,,,,,,,,,2566,Republican,73.46
North Dakota,Foster__ND,765,34.55,1422,64.23,0,0,0,0,0,0,4,0.18,7,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.59,3,0.14,,,,,,,,,,,,,,,2214,Republican,64.23
North Dakota,Golden_Valley__ND,325,24.64,964,73.09,0,0,0,0,0,0,4,0.3,4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.29,5,0.38,,,,,,,,,,,,,,,1319,Republican,73.09
North Dakota,Grand_Forks__ND,10050,38.37,15898,60.7,0,0,0,0,0,0,85,0.32,73,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.2,33,0.13,,,,,,,,,,,,,,,26191,Republican,60.7
North Dakota,Grant__ND,507,23.64,1607,74.92,0,0,0,0,0,0,4,0.19,6,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.89,2,0.09,,,,,,,,,,,,,,,2145,Republican,74.92
North Dakota,Griggs__ND,828,39.54,1254,59.89,0,0,0,0,0,0,4,0.19,3,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,3,0.14,,,,,,,,,,,,,,,2094,Republican,59.89
North Dakota,Hettinger__ND,524,23.8,1646,74.75,0,0,0,0,0,0,2,0.09,6,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.77,7,0.32,,,,,,,,,,,,,,,2202,Republican,74.75
North Dakota,Kidder__ND,506,28,1240,68.62,0,0,0,0,0,0,2,0.11,9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.61,39,2.16,,,,,,,,,,,,,,,1807,Republican,68.62
North Dakota,LaMoure__ND,1086,34.94,1978,63.64,0,0,0,0,0,0,6,0.19,16,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.48,7,0.23,,,,,,,,,,,,,,,3108,Republican,63.64
North Dakota,Logan__ND,401,23.93,1222,72.91,0,0,0,0,0,0,2,0.12,7,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.18,41,2.45,,,,,,,,,,,,,,,1676,Republican,72.91
North Dakota,McHenry__ND,1283,33.75,2485,65.38,0,0,0,0,0,0,2,0.05,2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.5,10,0.26,,,,,,,,,,,,,,,3801,Republican,65.38
North Dakota,McIntosh__ND,427,16.99,2047,81.46,0,0,0,0,0,0,1,0.04,18,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.48,8,0.32,,,,,,,,,,,,,,,2513,Republican,81.46
North Dakota,McKenzie__ND,974,26.85,2610,71.96,0,0,0,0,0,0,14,0.39,5,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.41,9,0.25,,,,,,,,,,,,,,,3627,Republican,71.96
North Dakota,McLean__ND,2062,35.27,3673,62.82,0,0,0,0,0,0,11,0.19,27,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.51,44,0.75,,,,,,,,,,,,,,,5847,Republican,62.82
North Dakota,Mercer__ND,1729,31.38,3705,67.24,0,0,0,0,0,0,11,0.2,13,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.51,24,0.44,,,,,,,,,,,,,,,5510,Republican,67.24
North Dakota,Morton__ND,3996,35.19,7146,62.93,0,0,0,0,0,0,19,0.17,64,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0.54,70,0.62,,,,,,,,,,,,,,,11356,Republican,62.93
North Dakota,Mountrail__ND,1565,44.02,1959,55.11,0,0,0,0,0,0,3,0.08,7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.48,4,0.11,,,,,,,,,,,,,,,3555,Republican,55.11
North Dakota,Nelson__ND,1026,40.83,1445,57.5,0,0,0,0,0,0,9,0.36,9,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.4,14,0.56,,,,,,,,,,,,,,,2513,Republican,57.5
North Dakota,Oliver__ND,419,30.88,915,67.43,0,0,0,0,0,0,2,0.15,7,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.59,6,0.44,,,,,,,,,,,,,,,1357,Republican,67.43
North Dakota,Pembina__ND,1367,31.16,2895,65.99,0,0,0,0,0,0,29,0.66,14,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.55,58,1.32,,,,,,,,,,,,,,,4387,Republican,65.99
North Dakota,Pierce__ND,691,26.31,1883,71.71,0,0,0,0,0,0,6,0.23,12,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.69,16,0.61,,,,,,,,,,,,,,,2626,Republican,71.71
North Dakota,Ramsey__ND,2304,35.16,4150,63.33,0,0,0,0,0,0,15,0.23,34,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.52,16,0.24,,,,,,,,,,,,,,,6553,Republican,63.33
North Dakota,Ransom__ND,1122,39.05,1706,59.38,0,0,0,0,0,0,8,0.28,21,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.38,5,0.17,,,,,,,,,,,,,,,2873,Republican,59.38
North Dakota,Renville__ND,592,33.37,1163,65.56,0,0,0,0,0,0,1,0.06,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.73,4,0.23,,,,,,,,,,,,,,,1774,Republican,65.56
North Dakota,Richland__ND,3047,33.36,5980,65.48,0,0,0,0,0,0,13,0.14,30,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.3,36,0.39,,,,,,,,,,,,,,,9133,Republican,65.48
North Dakota,Rolette__ND,2179,58.09,1479,39.43,0,0,0,0,0,0,14,0.37,32,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.59,25,0.67,,,,,,,,,,,,,,,3751,Democrat,58.09
North Dakota,Sargent__ND,1295,47.52,1385,50.83,0,0,0,0,0,0,2,0.07,19,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.62,7,0.26,,,,,,,,,,,,,,,2725,Republican,50.83
North Dakota,Sheridan__ND,306,21.92,1075,77.01,0,0,0,0,0,0,2,0.14,2,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.57,3,0.21,,,,,,,,,,,,,,,1396,Republican,77.01
North Dakota,Sioux__ND,655,58.59,442,39.53,0,0,0,0,0,0,2,0.18,4,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.07,3,0.27,,,,,,,,,,,,,,,1118,Democrat,58.59
North Dakota,Slope__ND,174,28.76,419,69.26,0,0,0,0,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.66,7,1.16,,,,,,,,,,,,,,,605,Republican,69.26
North Dakota,Stark__ND,2759,25.69,7641,71.15,0,0,0,0,0,0,47,0.44,167,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0.59,63,0.59,,,,,,,,,,,,,,,10740,Republican,71.15
North Dakota,Steele__ND,781,44.89,941,54.08,0,0,0,0,0,0,4,0.23,5,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.34,3,0.17,,,,,,,,,,,,,,,1740,Republican,54.08
North Dakota,Stutsman__ND,3495,34.24,6591,64.57,0,0,0,0,0,0,20,0.2,32,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.29,40,0.39,,,,,,,,,,,,,,,10208,Republican,64.57
North Dakota,Towner__ND,789,38.21,1242,60.15,0,0,0,0,0,0,5,0.24,5,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.48,14,0.68,,,,,,,,,,,,,,,2065,Republican,60.15
North Dakota,Traill__ND,1580,33.66,3037,64.7,0,0,0,0,0,0,12,0.26,16,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.45,28,0.6,,,,,,,,,,,,,,,4694,Republican,64.7
North Dakota,Walsh__ND,2264,33.77,4347,64.84,0,0,0,0,0,0,22,0.33,32,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.39,13,0.19,,,,,,,,,,,,,,,6704,Republican,64.84
North Dakota,Ward__ND,7336,31.05,16077,68.06,0,0,0,0,0,0,32,0.14,46,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.32,57,0.24,,,,,,,,,,,,,,,23623,Republican,68.06
North Dakota,Wells__ND,1036,29.55,2426,69.2,0,0,0,0,0,0,2,0.06,5,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.48,20,0.57,,,,,,,,,,,,,,,3506,Republican,69.2
North Dakota,Williams__ND,3177,27.57,8166,70.87,0,0,0,0,0,0,42,0.36,61,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.36,36,0.31,,,,,,,,,,,,,,,11523,Republican,70.87
Ohio,Adams__OH,3534,36.32,6113,62.83,0,0,0,0,0,0,0,0,82,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,9729,Republican,62.83
Ohio,Allen__OH,12176,26.52,33506,72.98,0,0,0,0,0,0,0,0,229,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,45911,Republican,72.98
Ohio,Ashland__OH,4786,24.83,14339,74.4,0,0,0,0,0,0,0,0,147,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,19272,Republican,74.4
Ohio,Ashtabula__OH,19344,46.73,21669,52.34,0,0,0,0,0,0,0,0,384,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,41397,Republican,52.34
Ohio,Athens__OH,10201,46.46,11548,52.59,0,0,0,0,0,0,0,0,209,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,21958,Republican,52.59
Ohio,Auglaize__OH,4102,21.59,14766,77.72,0,0,0,0,0,0,0,0,132,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,19000,Republican,77.72
Ohio,Belmont__OH,19458,55.82,15170,43.52,0,0,0,0,0,0,0,0,228,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,34856,Democrat,55.82
Ohio,Brown__OH,4067,32.79,8221,66.28,0,0,0,0,0,0,0,0,116,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,12404,Republican,66.28
